sample_id,scene,timestamp,scene_cav_set
1350,2021_09_11_00_33_16,000305,1007|1016|962|971|980|989|998
1351,2021_09_11_00_33_16,000307,1007|1016|962|971|980|989|998
1352,2021_09_11_00_33_16,000309,1007|1016|962|971|980|989|998
1353,2021_09_11_00_33_16,000311,1007|1016|962|971|980|989|998
1354,2021_09_11_00_33_16,000313,1007|1016|962|971|980|989|998
1355,2021_09_11_00_33_16,000315,1007|1016|962|971|980|989|998
1356,2021_09_11_00_33_16,000317,1007|1016|962|971|980|989|998
1357,2021_09_11_00_33_16,000319,1007|1016|962|971|980|989|998
1358,2021_09_11_00_33_16,000321,1007|1016|962|971|980|989|998
1359,2021_09_11_00_33_16,000323,1007|1016|962|971|980|989|998
1360,2021_09_11_00_33_16,000325,1007|1016|962|971|980|989|998
1361,2021_09_11_00_33_16,000327,1007|1016|962|971|980|989|998
1362,2021_09_11_00_33_16,000329,1007|1016|962|971|980|989|998
1363,2021_09_11_00_33_16,000331,1007|1016|962|971|980|989|998
1364,2021_09_11_00_33_16,000333,1007|1016|962|971|980|989|998
1365,2021_09_11_00_33_16,000335,1007|1016|962|971|980|989|998
1366,2021_09_11_00_33_16,000337,1007|1016|962|971|980|989|998
1367,2021_09_11_00_33_16,000339,1007|1016|962|971|980|989|998
1368,2021_09_11_00_33_16,000341,1007|1016|962|971|980|989|998
1369,2021_09_11_00_33_16,000343,1007|1016|962|971|980|989|998
1370,2021_09_11_00_33_16,000345,1007|1016|962|971|980|989|998
1371,2021_09_11_00_33_16,000347,1007|1016|962|971|980|989|998
1372,2021_09_11_00_33_16,000349,1007|1016|962|971|980|989|998
1373,2021_09_11_00_33_16,000351,1007|1016|962|971|980|989|998
1374,2021_09_11_00_33_16,000353,1007|1016|962|971|980|989|998
1375,2021_09_11_00_33_16,000355,1007|1016|962|971|980|989|998
1376,2021_09_11_00_33_16,000357,1007|1016|962|971|980|989|998
1377,2021_09_11_00_33_16,000359,1007|1016|962|971|980|989|998
1378,2021_09_11_00_33_16,000361,1007|1016|962|971|980|989|998
1379,2021_09_11_00_33_16,000363,1007|1016|962|971|980|989|998
1380,2021_09_11_00_33_16,000365,1007|1016|962|971|980|989|998
1381,2021_09_11_00_33_16,000367,1007|1016|962|971|980|989|998
1382,2021_09_11_00_33_16,000369,1007|1016|962|971|980|989|998
1383,2021_09_11_00_33_16,000371,1007|1016|962|971|980|989|998
1384,2021_09_11_00_33_16,000373,1007|1016|962|971|980|989|998
1385,2021_09_11_00_33_16,000375,1007|1016|962|971|980|989|998
1386,2021_09_11_00_33_16,000377,1007|1016|962|971|980|989|998
1387,2021_09_11_00_33_16,000379,1007|1016|962|971|980|989|998
1388,2021_09_11_00_33_16,000381,1007|1016|962|971|980|989|998
1389,2021_09_11_00_33_16,000383,1007|1016|962|971|980|989|998
1390,2021_09_11_00_33_16,000385,1007|1016|962|971|980|989|998
1391,2021_09_11_00_33_16,000387,1007|1016|962|971|980|989|998
1392,2021_09_11_00_33_16,000389,1007|1016|962|971|980|989|998
1393,2021_09_11_00_33_16,000391,1007|1016|962|971|980|989|998
1394,2021_09_11_00_33_16,000393,1007|1016|962|971|980|989|998
1395,2021_09_11_00_33_16,000395,1007|1016|962|971|980|989|998
1396,2021_09_11_00_33_16,000397,1007|1016|962|971|980|989|998
1397,2021_09_11_00_33_16,000399,1007|1016|962|971|980|989|998
1398,2021_09_11_00_33_16,000401,1007|1016|962|971|980|989|998
1399,2021_09_11_00_33_16,000403,1007|1016|962|971|980|989|998
1400,2021_09_11_00_33_16,000405,1007|1016|962|971|980|989|998
1401,2021_09_11_00_33_16,000407,1007|1016|962|971|980|989|998
1402,2021_09_11_00_33_16,000409,1007|1016|962|971|980|989|998
1403,2021_09_11_00_33_16,000411,1007|1016|962|971|980|989|998
1404,2021_09_11_00_33_16,000413,1007|1016|962|971|980|989|998
1405,2021_09_11_00_33_16,000415,1007|1016|962|971|980|989|998
1406,2021_09_11_00_33_16,000417,1007|1016|962|971|980|989|998
1407,2021_09_11_00_33_16,000419,1007|1016|962|971|980|989|998
1408,2021_09_11_00_33_16,000421,1007|1016|962|971|980|989|998
1409,2021_09_11_00_33_16,000423,1007|1016|962|971|980|989|998
1410,2021_09_11_00_33_16,000425,1007|1016|962|971|980|989|998
1411,2021_09_11_00_33_16,000427,1007|1016|962|971|980|989|998
1412,2021_09_11_00_33_16,000429,1007|1016|962|971|980|989|998
1413,2021_09_11_00_33_16,000431,1007|1016|962|971|980|989|998
1414,2021_09_11_00_33_16,000433,1007|1016|962|971|980|989|998
1415,2021_09_11_00_33_16,000435,1007|1016|962|971|980|989|998
1416,2021_09_11_00_33_16,000437,1007|1016|962|971|980|989|998
1417,2021_09_11_00_33_16,000439,1007|1016|962|971|980|989|998
1418,2021_09_11_00_33_16,000441,1007|1016|962|971|980|989|998
1419,2021_09_11_00_33_16,000443,1007|1016|962|971|980|989|998
1420,2021_09_11_00_33_16,000445,1007|1016|962|971|980|989|998
1421,2021_09_11_00_33_16,000447,1007|1016|962|971|980|989|998
1422,2021_09_11_00_33_16,000449,1007|1016|962|971|980|989|998
1423,2021_09_11_00_33_16,000451,1007|1016|962|971|980|989|998
1424,2021_09_11_00_33_16,000453,1007|1016|962|971|980|989|998
1425,2021_09_11_00_33_16,000455,1007|1016|962|971|980|989|998
1426,2021_09_11_00_33_16,000457,1007|1016|962|971|980|989|998
1427,2021_09_11_00_33_16,000459,1007|1016|962|971|980|989|998
1428,2021_09_11_00_33_16,000461,1007|1016|962|971|980|989|998
1429,2021_09_11_00_33_16,000463,1007|1016|962|971|980|989|998
1430,2021_09_11_00_33_16,000465,1007|1016|962|971|980|989|998
1431,2021_09_11_00_33_16,000467,1007|1016|962|971|980|989|998
1432,2021_09_11_00_33_16,000469,1007|1016|962|971|980|989|998
1433,2021_09_11_00_33_16,000471,1007|1016|962|971|980|989|998
1434,2021_09_11_00_33_16,000473,1007|1016|962|971|980|989|998
1435,2021_09_11_00_33_16,000475,1007|1016|962|971|980|989|998
1436,2021_09_11_00_33_16,000477,1007|1016|962|971|980|989|998
1437,2021_09_11_00_33_16,000479,1007|1016|962|971|980|989|998
1438,2021_09_11_00_33_16,000481,1007|1016|962|971|980|989|998
1439,2021_09_11_00_33_16,000483,1007|1016|962|971|980|989|998
1440,2021_09_11_00_33_16,000485,1007|1016|962|971|980|989|998
1441,2021_09_11_00_33_16,000487,1007|1016|962|971|980|989|998
1442,2021_09_11_00_33_16,000489,1007|1016|962|971|980|989|998
1443,2021_09_11_00_33_16,000491,1007|1016|962|971|980|989|998
1444,2021_09_11_00_33_16,000493,1007|1016|962|971|980|989|998
1445,2021_09_11_00_33_16,000495,1007|1016|962|971|980|989|998
1446,2021_09_11_00_33_16,000497,1007|1016|962|971|980|989|998
1447,2021_09_11_00_33_16,000499,1007|1016|962|971|980|989|998
1448,2021_09_11_00_33_16,000501,1007|1016|962|971|980|989|998
1449,2021_09_11_00_33_16,000503,1007|1016|962|971|980|989|998
1450,2021_09_11_00_33_16,000505,1007|1016|962|971|980|989|998
1451,2021_09_11_00_33_16,000507,1007|1016|962|971|980|989|998
1452,2021_09_11_00_33_16,000509,1007|1016|962|971|980|989|998
1453,2021_09_11_00_33_16,000511,1007|1016|962|971|980|989|998
1454,2021_09_11_00_33_16,000513,1007|1016|962|971|980|989|998
1455,2021_09_11_00_33_16,000515,1007|1016|962|971|980|989|998
1456,2021_09_11_00_33_16,000517,1007|1016|962|971|980|989|998
1457,2021_09_11_00_33_16,000519,1007|1016|962|971|980|989|998
1458,2021_09_11_00_33_16,000521,1007|1016|962|971|980|989|998
1459,2021_09_11_00_33_16,000523,1007|1016|962|971|980|989|998
1460,2021_09_11_00_33_16,000525,1007|1016|962|971|980|989|998
1461,2021_09_11_00_33_16,000527,1007|1016|962|971|980|989|998
1462,2021_09_11_00_33_16,000529,1007|1016|962|971|980|989|998
1463,2021_09_11_00_33_16,000531,1007|1016|962|971|980|989|998
1464,2021_09_11_00_33_16,000533,1007|1016|962|971|980|989|998
1465,2021_09_11_00_33_16,000535,1007|1016|962|971|980|989|998
1466,2021_09_11_00_33_16,000537,1007|1016|962|971|980|989|998
1467,2021_09_11_00_33_16,000539,1007|1016|962|971|980|989|998
1468,2021_09_11_00_33_16,000541,1007|1016|962|971|980|989|998
1469,2021_09_11_00_33_16,000543,1007|1016|962|971|980|989|998
1470,2021_09_11_00_33_16,000545,1007|1016|962|971|980|989|998
1471,2021_09_11_00_33_16,000547,1007|1016|962|971|980|989|998
1472,2021_09_11_00_33_16,000549,1007|1016|962|971|980|989|998
1473,2021_09_11_00_33_16,000551,1007|1016|962|971|980|989|998
1474,2021_09_11_00_33_16,000553,1007|1016|962|971|980|989|998
1475,2021_09_11_00_33_16,000555,1007|1016|962|971|980|989|998
1476,2021_09_11_00_33_16,000557,1007|1016|962|971|980|989|998
1477,2021_09_11_00_33_16,000559,1007|1016|962|971|980|989|998
1478,2021_09_11_00_33_16,000561,1007|1016|962|971|980|989|998
1479,2021_09_11_00_33_16,000563,1007|1016|962|971|980|989|998
1480,2021_09_11_00_33_16,000565,1007|1016|962|971|980|989|998
1481,2021_09_11_00_33_16,000567,1007|1016|962|971|980|989|998
1482,2021_09_11_00_33_16,000569,1007|1016|962|971|980|989|998
1483,2021_09_11_00_33_16,000571,1007|1016|962|971|980|989|998
1484,2021_09_11_00_33_16,000573,1007|1016|962|971|980|989|998
1485,2021_09_11_00_33_16,000575,1007|1016|962|971|980|989|998
1486,2021_09_11_00_33_16,000577,1007|1016|962|971|980|989|998
1487,2021_09_11_00_33_16,000579,1007|1016|962|971|980|989|998
1488,2021_09_11_00_33_16,000581,1007|1016|962|971|980|989|998
1489,2021_09_11_00_33_16,000583,1007|1016|962|971|980|989|998
1490,2021_09_11_00_33_16,000585,1007|1016|962|971|980|989|998
1491,2021_09_11_00_33_16,000587,1007|1016|962|971|980|989|998
1492,2021_09_11_00_33_16,000589,1007|1016|962|971|980|989|998
1493,2021_09_11_00_33_16,000591,1007|1016|962|971|980|989|998
1494,2021_09_11_00_33_16,000593,1007|1016|962|971|980|989|998
1495,2021_09_11_00_33_16,000595,1007|1016|962|971|980|989|998
1496,2021_09_11_00_33_16,000597,1007|1016|962|971|980|989|998
1497,2021_09_11_00_33_16,000599,1007|1016|962|971|980|989|998
1498,2021_09_11_00_33_16,000601,1007|1016|962|971|980|989|998
1499,2021_09_11_00_33_16,000603,1007|1016|962|971|980|989|998
1500,2021_09_11_00_33_16,000605,1007|1016|962|971|980|989|998
1501,2021_09_11_00_33_16,000607,1007|1016|962|971|980|989|998
1502,2021_09_11_00_33_16,000609,1007|1016|962|971|980|989|998
1503,2021_09_11_00_33_16,000611,1007|1016|962|971|980|989|998
1504,2021_09_11_00_33_16,000613,1007|1016|962|971|980|989|998
1505,2021_09_11_00_33_16,000615,1007|1016|962|971|980|989|998
1506,2021_09_11_00_33_16,000617,1007|1016|962|971|980|989|998
1507,2021_09_11_00_33_16,000619,1007|1016|962|971|980|989|998
1508,2021_09_11_00_33_16,000621,1007|1016|962|971|980|989|998
1509,2021_09_11_00_33_16,000623,1007|1016|962|971|980|989|998
1510,2021_09_11_00_33_16,000625,1007|1016|962|971|980|989|998
1511,2021_09_11_00_33_16,000627,1007|1016|962|971|980|989|998
1512,2021_09_11_00_33_16,000629,1007|1016|962|971|980|989|998
1513,2021_09_11_00_33_16,000631,1007|1016|962|971|980|989|998
1514,2021_09_11_00_33_16,000633,1007|1016|962|971|980|989|998
1515,2021_09_11_00_33_16,000635,1007|1016|962|971|980|989|998
1516,2021_09_11_00_33_16,000637,1007|1016|962|971|980|989|998
1517,2021_09_11_00_33_16,000639,1007|1016|962|971|980|989|998
1518,2021_09_11_00_33_16,000641,1007|1016|962|971|980|989|998
1519,2021_09_11_00_33_16,000643,1007|1016|962|971|980|989|998
1520,2021_09_11_00_33_16,000645,1007|1016|962|971|980|989|998
1521,2021_09_11_00_33_16,000647,1007|1016|962|971|980|989|998
1522,2021_09_11_00_33_16,000649,1007|1016|962|971|980|989|998
1523,2021_09_11_00_33_16,000651,1007|1016|962|971|980|989|998
1524,2021_09_11_00_33_16,000653,1007|1016|962|971|980|989|998
1525,2021_09_11_00_33_16,000655,1007|1016|962|971|980|989|998
1526,2021_09_11_00_33_16,000657,1007|1016|962|971|980|989|998
1527,2021_09_11_00_33_16,000659,1007|1016|962|971|980|989|998
1528,2021_09_11_00_33_16,000661,1007|1016|962|971|980|989|998
1529,2021_09_11_00_33_16,000663,1007|1016|962|971|980|989|998
1530,2021_09_11_00_33_16,000665,1007|1016|962|971|980|989|998
1531,2021_09_11_00_33_16,000667,1007|1016|962|971|980|989|998
1532,2021_09_11_00_33_16,000669,1007|1016|962|971|980|989|998
1533,2021_09_11_00_33_16,000671,1007|1016|962|971|980|989|998
1534,2021_09_11_00_33_16,000673,1007|1016|962|971|980|989|998
1535,2021_09_11_00_33_16,000675,1007|1016|962|971|980|989|998
1536,2021_09_11_00_33_16,000677,1007|1016|962|971|980|989|998
1537,2021_09_11_00_33_16,000679,1007|1016|962|971|980|989|998
1538,2021_09_11_00_33_16,000681,1007|1016|962|971|980|989|998
1539,2021_09_11_00_33_16,000683,1007|1016|962|971|980|989|998
1540,2021_09_11_00_33_16,000685,1007|1016|962|971|980|989|998
1541,2021_09_11_00_33_16,000687,1007|1016|962|971|980|989|998
1542,2021_09_11_00_33_16,000689,1007|1016|962|971|980|989|998
1543,2021_09_11_00_33_16,000691,1007|1016|962|971|980|989|998
1544,2021_09_11_00_33_16,000693,1007|1016|962|971|980|989|998
1545,2021_09_11_00_33_16,000695,1007|1016|962|971|980|989|998
1546,2021_09_11_00_33_16,000697,1007|1016|962|971|980|989|998
1547,2021_09_11_00_33_16,000699,1007|1016|962|971|980|989|998
1548,2021_09_11_00_33_16,000701,1007|1016|962|971|980|989|998
1549,2021_09_11_00_33_16,000703,1007|1016|962|971|980|989|998
1550,2021_09_11_00_33_16,000705,1007|1016|962|971|980|989|998
1551,2021_09_11_00_33_16,000707,1007|1016|962|971|980|989|998
1552,2021_09_11_00_33_16,000709,1007|1016|962|971|980|989|998
1553,2021_09_11_00_33_16,000711,1007|1016|962|971|980|989|998
1554,2021_09_11_00_33_16,000713,1007|1016|962|971|980|989|998
1555,2021_09_11_00_33_16,000715,1007|1016|962|971|980|989|998
1556,2021_09_11_00_33_16,000717,1007|1016|962|971|980|989|998
1557,2021_09_11_00_33_16,000719,1007|1016|962|971|980|989|998
1558,2021_09_11_00_33_16,000721,1007|1016|962|971|980|989|998
1559,2021_09_11_00_33_16,000723,1007|1016|962|971|980|989|998
1560,2021_09_11_00_33_16,000725,1007|1016|962|971|980|989|998
1561,2021_09_11_00_33_16,000727,1007|1016|962|971|980|989|998
1562,2021_09_11_00_33_16,000729,1007|1016|962|971|980|989|998
1563,2021_09_11_00_33_16,000731,1007|1016|962|971|980|989|998
1564,2021_09_11_00_33_16,000733,1007|1016|962|971|980|989|998
1565,2021_09_11_00_33_16,000735,1007|1016|962|971|980|989|998
1566,2021_09_11_00_33_16,000737,1007|1016|962|971|980|989|998
1567,2021_09_11_00_33_16,000739,1007|1016|962|971|980|989|998
1568,2021_09_11_00_33_16,000741,1007|1016|962|971|980|989|998
1569,2021_09_11_00_33_16,000743,1007|1016|962|971|980|989|998
1570,2021_09_11_00_33_16,000745,1007|1016|962|971|980|989|998
1571,2021_09_11_00_33_16,000747,1007|1016|962|971|980|989|998
1572,2021_09_11_00_33_16,000749,1007|1016|962|971|980|989|998
1573,2021_09_11_00_33_16,000751,1007|1016|962|971|980|989|998
1574,2021_09_11_00_33_16,000753,1007|1016|962|971|980|989|998
1575,2021_09_11_00_33_16,000755,1007|1016|962|971|980|989|998
1576,2021_09_11_00_33_16,000757,1007|1016|962|971|980|989|998
1577,2021_09_11_00_33_16,000759,1007|1016|962|971|980|989|998
1578,2021_09_11_00_33_16,000761,1007|1016|962|971|980|989|998
1579,2021_09_11_00_33_16,000763,1007|1016|962|971|980|989|998
1580,2021_09_11_00_33_16,000765,1007|1016|962|971|980|989|998
1581,2021_09_11_00_33_16,000767,1007|1016|962|971|980|989|998
1582,2021_09_11_00_33_16,000769,1007|1016|962|971|980|989|998
1583,2021_09_11_00_33_16,000771,1007|1016|962|971|980|989|998
1584,2021_09_11_00_33_16,000773,1007|1016|962|971|980|989|998
1585,2021_09_11_00_33_16,000775,1007|1016|962|971|980|989|998
1586,2021_09_11_00_33_16,000777,1007|1016|962|971|980|989|998
1587,2021_09_11_00_33_16,000779,1007|1016|962|971|980|989|998
1588,2021_09_11_00_33_16,000781,1007|1016|962|971|980|989|998
1589,2021_09_11_00_33_16,000783,1007|1016|962|971|980|989|998
1590,2021_09_11_00_33_16,000785,1007|1016|962|971|980|989|998
1591,2021_09_11_00_33_16,000787,1007|1016|962|971|980|989|998
1592,2021_09_11_00_33_16,000789,1007|1016|962|971|980|989|998
1593,2021_09_11_00_33_16,000791,1007|1016|962|971|980|989|998
1594,2021_09_11_00_33_16,000793,1007|1016|962|971|980|989|998
1595,2021_09_11_00_33_16,000795,1007|1016|962|971|980|989|998
1596,2021_09_11_00_33_16,000797,1007|1016|962|971|980|989|998
1597,2021_09_11_00_33_16,000799,1007|1016|962|971|980|989|998
1598,2021_09_11_00_33_16,000801,1007|1016|962|971|980|989|998
1599,2021_09_11_00_33_16,000803,1007|1016|962|971|980|989|998
1600,2021_09_11_00_33_16,000805,1007|1016|962|971|980|989|998
1601,2021_09_11_00_33_16,000807,1007|1016|962|971|980|989|998
1602,2021_09_11_00_33_16,000809,1007|1016|962|971|980|989|998
1603,2021_09_11_00_33_16,000811,1007|1016|962|971|980|989|998
1604,2021_09_11_00_33_16,000813,1007|1016|962|971|980|989|998
1605,2021_09_11_00_33_16,000815,1007|1016|962|971|980|989|998
1606,2021_09_11_00_33_16,000817,1007|1016|962|971|980|989|998
1607,2021_09_11_00_33_16,000819,1007|1016|962|971|980|989|998
1608,2021_09_11_00_33_16,000821,1007|1016|962|971|980|989|998
1609,2021_09_11_00_33_16,000823,1007|1016|962|971|980|989|998
1610,2021_09_11_00_33_16,000825,1007|1016|962|971|980|989|998
1611,2021_09_11_00_33_16,000827,1007|1016|962|971|980|989|998
1612,2021_09_11_00_33_16,000829,1007|1016|962|971|980|989|998
1613,2021_09_11_00_33_16,000831,1007|1016|962|971|980|989|998
1614,2021_09_11_00_33_16,000833,1007|1016|962|971|980|989|998
1615,2021_09_11_00_33_16,000835,1007|1016|962|971|980|989|998
1616,2021_09_11_00_33_16,000837,1007|1016|962|971|980|989|998
1617,2021_09_11_00_33_16,000839,1007|1016|962|971|980|989|998
1618,2021_09_11_00_33_16,000841,1007|1016|962|971|980|989|998
1619,2021_09_11_00_33_16,000843,1007|1016|962|971|980|989|998
1620,2021_09_11_00_33_16,000845,1007|1016|962|971|980|989|998
1621,2021_09_11_00_33_16,000847,1007|1016|962|971|980|989|998
1622,2021_09_11_00_33_16,000849,1007|1016|962|971|980|989|998
1623,2021_09_11_00_33_16,000851,1007|1016|962|971|980|989|998
1624,2021_09_11_00_33_16,000853,1007|1016|962|971|980|989|998
1625,2021_09_11_00_33_16,000855,1007|1016|962|971|980|989|998
1626,2021_09_11_00_33_16,000857,1007|1016|962|971|980|989|998
1627,2021_09_11_00_33_16,000859,1007|1016|962|971|980|989|998
1628,2021_09_11_00_33_16,000861,1007|1016|962|971|980|989|998
1629,2021_09_11_00_33_16,000863,1007|1016|962|971|980|989|998
1630,2021_09_11_00_33_16,000865,1007|1016|962|971|980|989|998
1631,2021_09_11_00_33_16,000867,1007|1016|962|971|980|989|998
1632,2021_09_11_00_33_16,000869,1007|1016|962|971|980|989|998
1633,2021_09_11_00_33_16,000871,1007|1016|962|971|980|989|998
1634,2021_09_11_00_33_16,000873,1007|1016|962|971|980|989|998
1635,2021_09_11_00_33_16,000875,1007|1016|962|971|980|989|998
1636,2021_09_11_00_33_16,000877,1007|1016|962|971|980|989|998
1637,2021_09_11_00_33_16,000879,1007|1016|962|971|980|989|998
1638,2021_09_11_00_33_16,000881,1007|1016|962|971|980|989|998
1639,2021_09_11_00_33_16,000883,1007|1016|962|971|980|989|998
1640,2021_09_11_00_33_16,000885,1007|1016|962|971|980|989|998
1641,2021_09_11_00_33_16,000887,1007|1016|962|971|980|989|998
1642,2021_09_11_00_33_16,000889,1007|1016|962|971|980|989|998
1643,2021_09_11_00_33_16,000891,1007|1016|962|971|980|989|998
1644,2021_09_11_00_33_16,000893,1007|1016|962|971|980|989|998
1645,2021_09_11_00_33_16,000895,1007|1016|962|971|980|989|998
1646,2021_09_11_00_33_16,000897,1007|1016|962|971|980|989|998
1647,2021_09_11_00_33_16,000899,1007|1016|962|971|980|989|998
1648,2021_09_11_00_33_16,000901,1007|1016|962|971|980|989|998
1649,2021_09_11_00_33_16,000903,1007|1016|962|971|980|989|998
1650,2021_09_11_00_33_16,000905,1007|1016|962|971|980|989|998
1651,2021_09_11_00_33_16,000907,1007|1016|962|971|980|989|998
1652,2021_09_11_00_33_16,000909,1007|1016|962|971|980|989|998
1653,2021_09_11_00_33_16,000911,1007|1016|962|971|980|989|998
1654,2021_09_11_00_33_16,000913,1007|1016|962|971|980|989|998
1655,2021_09_11_00_33_16,000915,1007|1016|962|971|980|989|998
1656,2021_09_11_00_33_16,000917,1007|1016|962|971|980|989|998
1657,2021_09_11_00_33_16,000919,1007|1016|962|971|980|989|998
1658,2021_09_11_00_33_16,000921,1007|1016|962|971|980|989|998
1659,2021_09_11_00_33_16,000923,1007|1016|962|971|980|989|998
1660,2021_09_11_00_33_16,000925,1007|1016|962|971|980|989|998
1661,2021_09_11_00_33_16,000927,1007|1016|962|971|980|989|998
1662,2021_09_11_00_33_16,000929,1007|1016|962|971|980|989|998
1663,2021_09_11_00_33_16,000931,1007|1016|962|971|980|989|998
1664,2021_09_11_00_33_16,000933,1007|1016|962|971|980|989|998
1665,2021_09_11_00_33_16,000935,1007|1016|962|971|980|989|998
1666,2021_09_11_00_33_16,000937,1007|1016|962|971|980|989|998
1667,2021_09_11_00_33_16,000939,1007|1016|962|971|980|989|998
1668,2021_09_11_00_33_16,000941,1007|1016|962|971|980|989|998
1669,2021_09_11_00_33_16,000943,1007|1016|962|971|980|989|998
1670,2021_09_11_00_33_16,000945,1007|1016|962|971|980|989|998
1671,2021_09_11_00_33_16,000947,1007|1016|962|971|980|989|998
1672,2021_09_11_00_33_16,000949,1007|1016|962|971|980|989|998
1673,2021_09_11_00_33_16,000951,1007|1016|962|971|980|989|998
1674,2021_09_11_00_33_16,000953,1007|1016|962|971|980|989|998
1675,2021_09_11_00_33_16,000955,1007|1016|962|971|980|989|998
1676,2021_09_11_00_33_16,000957,1007|1016|962|971|980|989|998
1677,2021_09_11_00_33_16,000959,1007|1016|962|971|980|989|998
1678,2021_09_11_00_33_16,000961,1007|1016|962|971|980|989|998
1679,2021_09_11_00_33_16,000963,1007|1016|962|971|980|989|998
1680,2021_09_11_00_33_16,000965,1007|1016|962|971|980|989|998
1681,2021_09_11_00_33_16,000967,1007|1016|962|971|980|989|998
1682,2021_09_11_00_33_16,000969,1007|1016|962|971|980|989|998
1683,2021_09_11_00_33_16,000971,1007|1016|962|971|980|989|998
1684,2021_09_11_00_33_16,000973,1007|1016|962|971|980|989|998
1685,2021_09_11_00_33_16,000975,1007|1016|962|971|980|989|998
1686,2021_09_11_00_33_16,000977,1007|1016|962|971|980|989|998
1687,2021_09_11_00_33_16,000979,1007|1016|962|971|980|989|998
1688,2021_09_11_00_33_16,000981,1007|1016|962|971|980|989|998
1689,2021_09_11_00_33_16,000983,1007|1016|962|971|980|989|998
1690,2021_09_11_00_33_16,000985,1007|1016|962|971|980|989|998
1691,2021_09_11_00_33_16,000987,1007|1016|962|971|980|989|998
1692,2021_09_11_00_33_16,000989,1007|1016|962|971|980|989|998
1693,2021_09_11_00_33_16,000991,1007|1016|962|971|980|989|998
1694,2021_09_11_00_33_16,000993,1007|1016|962|971|980|989|998
1695,2021_09_11_00_33_16,000995,1007|1016|962|971|980|989|998
1696,2021_09_11_00_33_16,000997,1007|1016|962|971|980|989|998
1697,2021_09_11_00_33_16,000999,1007|1016|962|971|980|989|998
1698,2021_09_11_00_33_16,001001,1007|1016|962|971|980|989|998
1699,2021_09_11_00_33_16,001003,1007|1016|962|971|980|989|998
1700,2021_09_11_00_33_16,001005,1007|1016|962|971|980|989|998
1701,2021_09_11_00_33_16,001007,1007|1016|962|971|980|989|998
1702,2021_09_11_00_33_16,001009,1007|1016|962|971|980|989|998
1703,2021_09_11_00_33_16,001011,1007|1016|962|971|980|989|998
1704,2021_09_11_00_33_16,001013,1007|1016|962|971|980|989|998
1705,2021_09_11_00_33_16,001015,1007|1016|962|971|980|989|998
1706,2021_09_11_00_33_16,001017,1007|1016|962|971|980|989|998
1707,2021_09_11_00_33_16,001019,1007|1016|962|971|980|989|998
1708,2021_09_11_00_33_16,001021,1007|1016|962|971|980|989|998
1709,2021_09_11_00_33_16,001023,1007|1016|962|971|980|989|998
1710,2021_09_11_00_33_16,001025,1007|1016|962|971|980|989|998
1711,2021_09_11_00_33_16,001027,1007|1016|962|971|980|989|998
1712,2021_09_11_00_33_16,001029,1007|1016|962|971|980|989|998
1713,2021_09_11_00_33_16,001031,1007|1016|962|971|980|989|998
1714,2021_09_11_00_33_16,001033,1007|1016|962|971|980|989|998
1715,2021_09_11_00_33_16,001035,1007|1016|962|971|980|989|998
1716,2021_09_11_00_33_16,001037,1007|1016|962|971|980|989|998
1717,2021_09_11_00_33_16,001039,1007|1016|962|971|980|989|998
1718,2021_09_11_00_33_16,001041,1007|1016|962|971|980|989|998
1719,2021_09_11_00_33_16,001043,1007|1016|962|971|980|989|998
1720,2021_09_11_00_33_16,001045,1007|1016|962|971|980|989|998
1721,2021_09_11_00_33_16,001047,1007|1016|962|971|980|989|998
1722,2021_09_11_00_33_16,001049,1007|1016|962|971|980|989|998
1723,2021_09_11_00_33_16,001051,1007|1016|962|971|980|989|998
1724,2021_09_11_00_33_16,001053,1007|1016|962|971|980|989|998
1725,2021_09_11_00_33_16,001055,1007|1016|962|971|980|989|998
1726,2021_09_11_00_33_16,001057,1007|1016|962|971|980|989|998
1727,2021_09_11_00_33_16,001059,1007|1016|962|971|980|989|998
1728,2021_09_11_00_33_16,001061,1007|1016|962|971|980|989|998
1729,2021_09_11_00_33_16,001063,1007|1016|962|971|980|989|998
1730,2021_09_11_00_33_16,001065,1007|1016|962|971|980|989|998
1731,2021_09_11_00_33_16,001067,1007|1016|962|971|980|989|998
1732,2021_09_11_00_33_16,001069,1007|1016|962|971|980|989|998
1733,2021_09_11_00_33_16,001071,1007|1016|962|971|980|989|998
1734,2021_09_11_00_33_16,001073,1007|1016|962|971|980|989|998
1735,2021_09_11_00_33_16,001075,1007|1016|962|971|980|989|998
1736,2021_09_11_00_33_16,001077,1007|1016|962|971|980|989|998
1737,2021_09_11_00_33_16,001079,1007|1016|962|971|980|989|998
1738,2021_09_11_00_33_16,001081,1007|1016|962|971|980|989|998
1739,2021_09_11_00_33_16,001083,1007|1016|962|971|980|989|998
1740,2021_09_11_00_33_16,001085,1007|1016|962|971|980|989|998
1741,2021_09_11_00_33_16,001087,1007|1016|962|971|980|989|998
1742,2021_09_11_00_33_16,001089,1007|1016|962|971|980|989|998
1743,2021_09_11_00_33_16,001091,1007|1016|962|971|980|989|998
1744,2021_09_11_00_33_16,001093,1007|1016|962|971|980|989|998
1745,2021_09_11_00_33_16,001095,1007|1016|962|971|980|989|998
1746,2021_09_11_00_33_16,001097,1007|1016|962|971|980|989|998
1747,2021_09_11_00_33_16,001099,1007|1016|962|971|980|989|998
1748,2021_09_11_00_33_16,001101,1007|1016|962|971|980|989|998
