frame,ego70_pcd_num_points,ego70_pcd_mean_range,ego70_pcd_max_range,ego70_pcd_std_range,ego70_pcd_near_20m,ego70_pcd_mid_20_50m,ego70_pcd_far_50_80m,ego70_pcd_very_far_80m,ego70_pcd_front_points,ego70_pcd_back_points,ego70_pcd_left_points,ego70_pcd_right_points,ego70_pcd_front_far_30m,ego70_pcd_front_far_50m,ego70_pcd_density_0_20,ego70_pcd_density_20_50,ego70_pcd_density_50_80
502,55323,11.802786827087402,71.40006256103516,9.578085899353027,47699,6747,877,0,27747,27576,28071,27252,1163,287,37.957658152701576,1.0226841914676361,0.07157891543158575
503,55185,11.794096946716309,71.73661041259766,9.574060440063477,47578,6690,917,0,27548,27637,28057,27128,1150,304,37.86136941213098,1.0140443516997903,0.07484363221295796
504,55336,11.78292179107666,72.54998016357422,9.576096534729004,47730,6676,930,0,27531,27805,28044,27292,1123,292,37.98232716888082,1.0119222857918984,0.07590466516690393
505,55200,11.79946517944336,71.99589538574219,9.569961547851562,47516,6752,932,0,27529,27671,28001,27199,1128,302,37.81203137977249,1.023442072149026,0.07606790100597254
506,55139,11.81272029876709,72.25672912597656,9.546211242675781,47349,6843,947,0,27448,27691,27991,27148,1147,302,37.67913700229076,1.0372355005503238,0.07729216979898712
507,55305,11.77175521850586,72.00273132324219,9.497257232666016,47617,6719,969,0,27551,27754,27950,27355,1136,303,37.8924046260339,1.0184400596518521,0.07908776402874183
508,55245,11.8052339553833,71.79712677001953,9.546490669250488,47466,6797,982,0,27471,27774,28042,27203,1137,310,37.77224264399952,1.030262998281536,0.0801487969826878
509,55291,11.841489791870117,72.38346862792969,9.618722915649414,47432,6830,1029,0,27541,27750,28030,27261,1145,315,37.7451863036739,1.0352650107787098,0.08398483920080015
510,55264,11.815134048461914,72.15464782714844,9.546418190002441,47430,6827,1007,0,27465,27799,27950,27314,1154,322,37.74359475424298,1.0348102823698757,0.08218924497104543
511,55300,11.863577842712402,72.81754302978516,9.630721092224121,47341,6931,1028,0,27498,27802,28025,27275,1163,319,37.67277080456709,1.0505742005427872,0.08390322128126584
512,55457,11.8624849319458,74.48374938964844,9.668567657470703,47446,6978,1033,0,27524,27933,28078,27379,1134,331,37.75632714969033,1.057698278947853,0.08431131087893737
513,55302,11.858893394470215,74.22135162353516,9.650897979736328,47246,7044,1012,0,27427,27875,28055,27247,1100,310,37.59717220659844,1.0677023039422007,0.08259733456871696
514,55314,11.849032402038574,73.91019439697266,9.568058967590332,47213,7122,979,0,27518,27796,27919,27395,1107,309,37.57091164098827,1.0795252425718844,0.07990394322408488
515,55394,11.882906913757324,73.54622650146484,9.604098320007324,47155,7269,970,0,27509,27885,28014,27380,1112,282,37.52475670749162,1.1018069346047499,0.07916938194827614
516,55307,11.870576858520508,73.3708724975586,9.545843124389648,47024,7361,922,0,27394,27913,27937,27370,1118,269,37.420510219766435,1.1157519391423254,0.07525172181062949
517,55299,11.891509056091309,73.21472930908203,9.557516098022461,46902,7477,920,0,27452,27847,27855,27444,1140,272,37.32342570448038,1.1333347709505728,0.07508848597156087
518,55244,11.870553970336914,72.84619140625,9.556970596313477,46876,7444,924,0,27247,27997,27788,27456,1103,269,37.30273556187843,1.128332758453399,0.07541495764969809
519,55257,11.890759468078613,72.33545684814453,9.559515953063965,46790,7572,895,0,27302,27955,27913,27344,1104,251,37.234298936348914,1.1477345038969824,0.07304803798320324
520,55262,11.885100364685059,72.56354522705078,9.519278526306152,46678,7724,860,0,27301,27961,27840,27422,1091,259,37.14517216821745,1.1707740766112378,0.07019141079950256
521,55124,11.903974533081055,72.9134292602539,9.526762008666992,46577,7688,859,0,27291,27833,27673,27451,1098,251,37.06479892195605,1.16531733570523,0.07010979287996826
522,55095,11.896916389465332,72.6100845336914,9.494916915893555,46586,7676,833,0,27179,27916,27693,27402,1061,237,37.07196089439518,1.163498422069894,0.06798772697207632
523,55202,11.912775993347168,72.42658233642578,9.50472640991211,46670,7709,823,0,27242,27960,27753,27449,1059,236,37.13880597049378,1.1685004345670678,0.06717154777673326
524,55257,11.923800468444824,71.91767883300781,9.525654792785645,46664,7781,812,0,27311,27946,27754,27503,1078,232,37.13403132220102,1.1794139163790835,0.0662737506618559
525,55209,11.914259910583496,72.68695068359375,9.499566078186035,46669,7744,796,0,27131,28078,27709,27500,1094,227,37.138010195778314,1.1738055993367977,0.06496786394930702
526,54935,11.944181442260742,72.825927734375,9.548980712890625,46508,7642,785,0,27007,27928,27553,27382,1111,226,37.00989046658934,1.1583448334364421,0.06407006683442966
527,55058,11.919830322265625,72.63530731201172,9.491230964660645,46917,7381,760,0,27097,27961,27554,27504,1105,219,37.335362325212266,1.1187834618678854,0.06202961884607203
528,54972,11.928268432617188,72.42943572998047,9.521842002868652,47028,7207,737,0,26989,27983,27484,27488,1132,197,37.42369331862827,1.092409214155514,0.060152406696783005
529,55103,11.918185234069824,72.55171203613281,9.475556373596191,47253,7139,711,0,27069,28034,27555,27548,1150,192,37.60274262960665,1.0821020368886103,0.05803034078889107
530,55069,11.92263412475586,72.55670928955078,9.52220630645752,47264,7085,720,0,26958,28111,27563,27506,1134,186,37.61149615147671,1.0739169255295986,0.058764902064699816
531,54947,11.913264274597168,72.79932403564453,9.467742919921875,47142,7110,695,0,26958,27989,27498,27449,1128,176,37.51441163619065,1.0777063289365485,0.05672445407634218
532,54930,11.888089179992676,73.13431549072266,9.43736457824707,47140,7132,658,0,26895,28035,27368,27562,1156,162,37.51282008675973,1.0810410039346643,0.053704591053572885
533,55022,11.862285614013672,73.29490661621094,9.414273262023926,47225,7156,641,0,26929,28093,27490,27532,1127,159,37.58046093757378,1.0846788312053364,0.052317086421489696
534,55107,11.88173770904541,73.81195831298828,9.477802276611328,47219,7239,649,0,26947,28160,27500,27607,1163,166,37.57568628928103,1.0972596505164098,0.05297002977776414
535,54928,11.864018440246582,74.2411117553711,9.44510555267334,47104,7192,632,0,26984,27944,27359,27569,1177,172,37.48417219700319,1.0901355721113442,0.05158252514568095
536,54828,11.830991744995117,74.3729019165039,9.385359764099121,46976,7257,595,0,26834,27994,27348,27480,1197,166,37.382313033424374,1.0999880209694137,0.04856266212291165
537,54850,11.832477569580078,74.57493591308594,9.424969673156738,46961,7280,609,0,26892,27958,27232,27618,1203,166,37.37037641269249,1.1034742721038078,0.04970531299639193
538,54797,11.807368278503418,74.73406219482422,9.41053581237793,46885,7317,595,0,26939,27858,27342,27455,1179,158,37.309897534317564,1.1090825891460936,0.04856266212291165
539,54838,11.795621871948242,74.79872131347656,9.395432472229004,46899,7354,585,0,26997,27841,27233,27605,1180,170,37.321038380333995,1.1146909061883794,0.0477464829275686
540,54881,11.759761810302734,74.86375427246094,9.351567268371582,46951,7352,578,0,27097,27784,27310,27571,1174,175,37.36241866553789,1.1143877539158233,0.047175157490828463
541,54902,11.726401329040527,75.34310150146484,9.308571815490723,46999,7350,553,0,27153,27749,27278,27624,1149,169,37.40061585187994,1.1140846016432675,0.04513470950247083
542,54968,11.712859153747559,75.70889282226562,9.292610168457031,47097,7318,553,0,27193,27775,27401,27567,1123,163,37.478601773994974,1.1092341652823716,0.04513470950247083
543,54857,11.67510986328125,76.20814514160156,9.244349479675293,47033,7289,535,0,27321,27536,27442,27415,1122,180,37.42767219220556,1.1048384573303096,0.04366558695085333
544,55123,11.659647941589355,76.68419647216797,9.23273754119873,47214,7397,512,0,27471,27652,27475,27648,1109,176,37.571707415703735,1.1212086800483332,0.04178837480156431
545,54974,11.64621353149414,76.68221282958984,9.200996398925781,47075,7404,495,0,27538,27436,27621,27353,1097,179,37.461094730254864,1.1222697130022792,0.04040087016948112
546,55263,11.618343353271484,76.6855239868164,9.165592193603516,47293,7499,471,0,27618,27645,27654,27609,1119,178,37.63457361822503,1.1366694459486888,0.0384420401006578
547,55057,11.651670455932617,75.09407043457031,9.247696876525879,47002,7578,477,0,27417,27640,27618,27439,1135,192,37.403003176026324,1.1486439607146504,0.038931747617863624
548,55206,11.657255172729492,75.02991485595703,9.262060165405273,47048,7685,473,0,27477,27729,27800,27406,1140,192,37.43960881293746,1.164862607296396,0.03860527593972641
549,55211,11.620250701904297,75.16089630126953,9.232908248901367,46980,7769,462,0,27555,27656,27795,27416,1135,197,37.385496132286214,1.1775950027437476,0.037707478824849046
