row_type,old_path,new_path,disposition,commit,detail,note
LITERAL,paper1/code/test_split_pipeline/README.md,projects/ca_tosg/datasets/test_split/README.md,REWRITE,2,L26|relpath_local|test_split_pipeline/run_all.py,CATOSG_SPLIT=test_culver_city PYTHONPATH=. python test_split_pipeline/run_all.py
LITERAL,paper1/code/test_split_pipeline/README.md,projects/ca_tosg/datasets/test_split/README.md,REWRITE,2,L37|relpath_escaping_repo|../runs/v2/rf_full.pkl,"Applies the **validate-trained** selector (`../runs/v2/rf_full.pkl`, not retrained) to the held-out OPV2V"
LITERAL,paper1/code/test_split_pipeline/README.md,projects/ca_tosg/datasets/test_split/README.md,REWRITE,2,L44|relpath_local|test_split_pipeline/run_all.py,CATOSG_SPLIT=test            PYTHONPATH=. python test_split_pipeline/run_all.py   # regular test
LITERAL,paper1/code/test_split_pipeline/README.md,projects/ca_tosg/datasets/test_split/README.md,REWRITE,2,L45|relpath_local|test_split_pipeline/run_all.py,CATOSG_SPLIT=test_culver_city PYTHONPATH=. python test_split_pipeline/run_all.py  # Culver-City
LITERAL,paper1/code/test_split_pipeline/extract_test_data.py,projects/ca_tosg/datasets/test_split/extract_test_data.py,REWRITE,2,L10|relpath_local|opv2v_data_dumping/test/,opv2v_data_dumping/test/<scene_dir>/...              <- from test.zip
LITERAL,paper1/code/test_split_pipeline/extract_test_data.py,projects/ca_tosg/datasets/test_split/extract_test_data.py,REWRITE,2,L11|relpath_local|opv2v_data_dumping/test_culver_city/,opv2v_data_dumping/test_culver_city/<scene_dir>/...  <- from test_culver_city.zip
LITERAL,paper1/code/test_split_pipeline/extract_test_data.py,projects/ca_tosg/datasets/test_split/extract_test_data.py,REWRITE,2,L12|relpath_local|opv2v_data_dumping/test,The pipeline (TEST_PATH='opv2v_data_dumping/test') evaluates the regular test
LITERAL,paper1/code/test_split_pipeline/extract_test_data.py,projects/ca_tosg/datasets/test_split/extract_test_data.py,REWRITE,2,L17|relpath_local|opv2v_data_dumping/DATA_test_archive/,successful extract we relocate it to opv2v_data_dumping/DATA_test_archive/.
LITERAL,paper1/code/test_split_pipeline/extract_test_data.py,projects/ca_tosg/datasets/test_split/extract_test_data.py,REWRITE,2,L97|relpath_local|opv2v_data_dumping/test/,"# regular test -> opv2v_data_dumping/test/  (scenes directly, pipeline reads this)"
LITERAL,paper1/code/test_split_pipeline/extract_test_data.py,projects/ca_tosg/datasets/test_split/extract_test_data.py,REWRITE,2,L100|relpath_local|opv2v_data_dumping/test_culver_city/,"# culver_city -> opv2v_data_dumping/test_culver_city/  (sibling, separate domain)"
LITERAL,paper1/code/test_split_pipeline/run_all.py,projects/ca_tosg/datasets/test_split/run_all.py,REWRITE,2,L8|relpath_local|OpenCOOD/opv2v_data_dumping/test/,OpenCOOD/opv2v_data_dumping/test/
LITERAL,paper1/code/test_split_pipeline/run_all.py,projects/ca_tosg/datasets/test_split/run_all.py,REWRITE,2,L20|relpath_local|peiyi_work/01_paper_ca_tosg/test_split_pipeline/run_all.py,peiyi_work/01_paper_ca_tosg/test_split_pipeline/run_all.py
LITERAL,paper1/code/test_split_pipeline/run_all.py,projects/ca_tosg/datasets/test_split/run_all.py,REWRITE,2,L41|relpath_local|opv2v_data_dumping/,"TEST_DIR = os.path.join(REPO, f'opv2v_data_dumping/{SPLIT}')"
LITERAL,paper1/code/test_split_pipeline/run_all.py,projects/ca_tosg/datasets/test_split/run_all.py,RE-ANCHOR,2,L27|path_anchor|os.path.dirname,REPO = os.path.dirname(os.path.dirname(os.path.dirname(os.path.dirname(
LITERAL,paper1/code/test_split_pipeline/run_all.py,projects/ca_tosg/datasets/test_split/run_all.py,RE-ANCHOR,2,L28|path_anchor|__file__,os.path.abspath(__file__)))))
LITERAL,paper1/code/test_split_pipeline/run_all.py,projects/ca_tosg/datasets/test_split/run_all.py,RE-ANCHOR,2,L29|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/train_rf.py,projects/ca_tosg/models/train_rf_v3.py,REWRITE,2,L6|relpath_local|data/dataset_validate_v3.csv,Trains the deployed selector on data/dataset_validate_v3.csv (canonical F1 + Sionna frame BLER +
LITERAL,paper1/code/train_rf.py,projects/ca_tosg/models/train_rf_v3.py,REWRITE,2,L12|relpath_local|data/selector_rf_bundle.pkl,"names, and the dataset md5 are serialized in data/selector_rf_bundle.pkl alongside the deployed"
LITERAL,paper1/code/train_rf.py,projects/ca_tosg/models/train_rf_v3.py,REWRITE,2,L13|relpath_local|data/selector_rf.pkl,bare-RF data/selector_rf.pkl. The bundle embeds the deployed RF's own md5 so the two cannot drift.
LITERAL,paper1/code/train_rf.py,projects/ca_tosg/models/train_rf_v3.py,REWRITE,2,L14|relpath_local|data/selector_rf.pkl,data/selector_rf.pkl stays a BARE RandomForest for backward compatibility with the downstream
LITERAL,paper1/code/train_rf.py,projects/ca_tosg/models/train_rf_v3.py,REWRITE,2,L22|relpath_local|data/selector_rf.pkl,Deployed selector -> data/selector_rf.pkl (overwrites; v2 pkl backed up to selector_rf_v2.pkl).
LITERAL,paper1/code/train_rf.py,projects/ca_tosg/models/train_rf_v3.py,REWRITE,2,L23|relpath_local|results/step4_rf_modes.csv,Also retains the base/csi/full ablation comparison in results/step4_rf_modes.csv.
LITERAL,paper1/code/train_rf.py,projects/ca_tosg/models/train_rf_v3.py,REWRITE,2,L37|relpath_local|peiyi_work/paper1,"P1 = os.path.join(REPO, 'peiyi_work/paper1')"
LITERAL,paper1/code/train_rf.py,projects/ca_tosg/models/train_rf_v3.py,REWRITE,2,L95|relpath_local|code/p2_dataprep/train_p2_loso.py,"""code/p2_dataprep/train_p2_loso.py (LOSO 9-fold + budget-matched tau* + one model per """
LITERAL,paper1/code/train_rf.py,projects/ca_tosg/models/train_rf_v3.py,REWRITE,2,L164|relpath_local|data/selector_rf.pkl,print(f'\ndeployed selector -> data/selector_rf.pkl  md5={rf_md5}')
LITERAL,paper1/code/train_rf.py,projects/ca_tosg/models/train_rf_v3.py,REWRITE,2,L165|relpath_local|data/selector_rf_bundle.pkl,print('provenance bundle -> data/selector_rf_bundle.pkl '
LITERAL,paper1/code/train_rf.py,projects/ca_tosg/models/train_rf_v3.py,REWRITE,2,L178|relpath_local|results/step4_rf_class_report.csv,"print('acceptance -> results/step4_rf_class_report.csv, step4_rf_modes.csv, '"
LITERAL,paper1/code/true_e2e_ap_inference.py,projects/ca_tosg/evaluation/true_e2e_inference.py,REWRITE,2,L26|relpath_local|peiyi_work/01_paper_ca_tosg/true_e2e_ap_inference.py,peiyi_work/01_paper_ca_tosg/true_e2e_ap_inference.py
LITERAL,paper1/code/true_e2e_ap_inference.py,projects/ca_tosg/evaluation/true_e2e_inference.py,REWRITE,2,L28|relpath_local|peiyi_work/01_paper_ca_tosg/runs/v4_true_e2e/results.csv,Output: peiyi_work/01_paper_ca_tosg/runs/v4_true_e2e/results.csv
LITERAL,paper1/code/true_e2e_ap_inference.py,projects/ca_tosg/evaluation/true_e2e_inference.py,REWRITE,2,L40|relpath_local|peiyi_work/05_pretrained_models/pointpillar_late_fusion/npy,"LATE_DIR = os.path.join(REPO, 'peiyi_work/05_pretrained_models/pointpillar_late_fusion/npy')"
LITERAL,paper1/code/true_e2e_ap_inference.py,projects/ca_tosg/evaluation/true_e2e_inference.py,REWRITE,2,L42|relpath_local|peiyi_work/05_pretrained_models/pointpillar_attentive_fusion/,'peiyi_work/05_pretrained_models/pointpillar_attentive_fusion/'
LITERAL,paper1/code/true_e2e_ap_inference.py,projects/ca_tosg/evaluation/true_e2e_inference.py,REWRITE,2,L44|relpath_local|peiyi_work/01_paper_ca_tosg/runs/v2/dataset.csv,"DATASET = os.path.join(REPO, 'peiyi_work/01_paper_ca_tosg/runs/v2/dataset.csv')"
LITERAL,paper1/code/true_e2e_ap_inference.py,projects/ca_tosg/evaluation/true_e2e_inference.py,REWRITE,2,L45|relpath_local|peiyi_work/01_paper_ca_tosg/runs/v2/rf_full.pkl,"RF_PATH = os.path.join(REPO, 'peiyi_work/01_paper_ca_tosg/runs/v2/rf_full.pkl')"
LITERAL,paper1/code/true_e2e_ap_inference.py,projects/ca_tosg/evaluation/true_e2e_inference.py,REWRITE,2,L52|relpath_local|peiyi_work/04_experiment_logs/importance_map_jscc/ldpc_qam_bler_table.csv,'peiyi_work/04_experiment_logs/importance_map_jscc/ldpc_qam_bler_table.csv')
LITERAL,paper1/code/true_e2e_ap_inference.py,projects/ca_tosg/evaluation/true_e2e_inference.py,REWRITE,2,L53|relpath_local|peiyi_work/01_paper_ca_tosg/runs/v4_true_e2e,"OUT_DIR = os.path.join(REPO, 'peiyi_work/01_paper_ca_tosg/runs/v4_true_e2e')"
LITERAL,paper1/code/true_e2e_ap_inference.py,projects/ca_tosg/evaluation/true_e2e_inference.py,RE-ANCHOR,2,L35|path_anchor|sys.path,"sys.path.insert(0,"
LITERAL,paper1/code/true_e2e_ap_inference.py,projects/ca_tosg/evaluation/true_e2e_inference.py,RE-ANCHOR,2,L36|path_anchor|os.path.dirname,os.path.dirname(os.path.dirname(os.path.dirname(os.path.abspath(__file__)))))
LITERAL,paper1/code/true_e2e_ap_inference.py,projects/ca_tosg/evaluation/true_e2e_inference.py,RE-ANCHOR,2,L39|path_anchor|os.path.dirname,REPO = os.path.dirname(os.path.dirname(os.path.dirname(os.path.abspath(__file__))))
LITERAL,paper1/code/true_e2e_global.py,projects/ca_tosg/evaluation/true_e2e_global.py,REWRITE,2,L10|relpath_local|results/bler_sionna/bler_sionna.csv,"#   (3) frame-level BLER from the Sionna table (results/bler_sionna/bler_sionna.csv), Es/N0 axis,"
LITERAL,paper1/code/true_e2e_global.py,projects/ca_tosg/evaluation/true_e2e_global.py,REWRITE,2,L18|relpath_local|results/bler_sionna/bler_sionna.csv,"BLER_CSV=os.path.join(P1,'results/bler_sionna/bler_sionna.csv')   # frame-level, Es/N0"
LITERAL,paper1/code/true_e2e_global.py,projects/ca_tosg/evaluation/true_e2e_global.py,REWRITE,2,L19|relpath_local|data/selector_rf.pkl,"RF_PATH=os.path.join(P1,'data/selector_rf.pkl')"
LITERAL,paper1/code/true_e2e_global.py,projects/ca_tosg/evaluation/true_e2e_global.py,RE-ANCHOR,2,L14|path_anchor|os.path.dirname,HERE=os.path.dirname(os.path.abspath(__file__)); P1=os.path.dirname(HERE)
LITERAL,paper1/code/true_e2e_global.py,projects/ca_tosg/evaluation/true_e2e_global.py,RE-ANCHOR,2,L15|path_anchor|os.path.dirname,"REPO=os.path.dirname(os.path.dirname(P1)); sys.path.insert(0,REPO)"
LITERAL,paper1/code/verify_c256_dominance.py,projects/ca_tosg/evaluation/verifiers/verify_c256_dominance.py,REWRITE,2,L14|absolute_path|/selector_rf.pkl,"RF = pickle.load(open(f'{D}/selector_rf.pkl', 'rb'))"
LITERAL,paper1/code/verify_c256_dominance.py,projects/ca_tosg/evaluation/verifiers/verify_c256_dominance.py,REWRITE,2,L49|relpath_local|results/c256_dominance_verify.csv,"out.to_csv(os.path.join(os.path.dirname(D), 'results/c256_dominance_verify.csv'), index=False)"
LITERAL,paper1/code/verify_c256_dominance.py,projects/ca_tosg/evaluation/verifiers/verify_c256_dominance.py,RE-ANCHOR,2,L8|path_anchor|os.path.dirname,"D = os.path.join(os.path.dirname(os.path.dirname(os.path.abspath(__file__))), 'data')"
LITERAL,paper1/code/verify_c256_dominance.py,projects/ca_tosg/evaluation/verifiers/verify_c256_dominance.py,RE-ANCHOR,2,L49|path_anchor|os.path.dirname,"out.to_csv(os.path.join(os.path.dirname(D), 'results/c256_dominance_verify.csv'), index=False)"
LITERAL,paper1/code/verify_frontier_payload_invariance.py,projects/ca_tosg/evaluation/verifiers/verify_frontier_payload_invariance.py,REWRITE,2,L17|relpath_local|results/policy,"R = os.path.join(os.path.dirname(os.path.dirname(os.path.abspath(__file__))), 'results/policy')"
LITERAL,paper1/code/verify_frontier_payload_invariance.py,projects/ca_tosg/evaluation/verifiers/verify_frontier_payload_invariance.py,RE-ANCHOR,2,L17|path_anchor|os.path.dirname,"R = os.path.join(os.path.dirname(os.path.dirname(os.path.abspath(__file__))), 'results/policy')"
LITERAL,paper1/code/verify_frontier_payload_invariance.py,projects/ca_tosg/evaluation/verifiers/verify_frontier_payload_invariance.py,RE-ANCHOR,2,L31|path_anchor|os.path.dirname,"out.to_csv(os.path.join(os.path.dirname(R), 'frontier_payload_invariance.csv'), index=False)"
LITERAL,paper1/code/verify_gamma_mechanism.py,projects/ca_tosg/evaluation/verifiers/verify_gamma_mechanism.py,REWRITE,2,L12|relpath_local|data/dataset_validate_v3.csv,"tr = pd.read_csv(os.path.join(P1, 'data/dataset_validate_v3.csv'))"
LITERAL,paper1/code/verify_gamma_mechanism.py,projects/ca_tosg/evaluation/verifiers/verify_gamma_mechanism.py,REWRITE,2,L40|relpath_local|results/gamma_mechanism.csv,"out.to_csv(os.path.join(P1, 'results/gamma_mechanism.csv'), index=False)"
LITERAL,paper1/code/verify_gamma_mechanism.py,projects/ca_tosg/evaluation/verifiers/verify_gamma_mechanism.py,RE-ANCHOR,2,L7|path_anchor|sys.path,"sys.path.insert(0, os.path.join(os.path.dirname(os.path.abspath(__file__)), 'extra_experiments'))"
LITERAL,paper1/code/verify_gamma_mechanism.py,projects/ca_tosg/evaluation/verifiers/verify_gamma_mechanism.py,REWRITE,2,L8|local_import|_common,"import _common as C, v3_eval as V"
LITERAL,paper1/code/verify_gamma_mechanism.py,projects/ca_tosg/evaluation/verifiers/verify_gamma_mechanism.py,RE-ANCHOR,2,L11|path_anchor|os.path.dirname,P1 = os.path.dirname(os.path.dirname(os.path.abspath(__file__)))
LITERAL,paper1/code/verify_harm_stratum_structural.py,projects/ca_tosg/evaluation/verifiers/verify_harm_stratum_structural.py,REWRITE,2,L9|relpath_local|results/bler_sionna/bler_sionna.csv,"D = os.path.join(P1, 'data'); BLER = os.path.join(P1, 'results/bler_sionna/bler_sionna.csv')"
LITERAL,paper1/code/verify_harm_stratum_structural.py,projects/ca_tosg/evaluation/verifiers/verify_harm_stratum_structural.py,REWRITE,2,L10|absolute_path|/selector_rf.pkl,"RF = pickle.load(open(f'{D}/selector_rf.pkl', 'rb')); FEAT = list(RF.feature_names_in_)"
LITERAL,paper1/code/verify_harm_stratum_structural.py,projects/ca_tosg/evaluation/verifiers/verify_harm_stratum_structural.py,REWRITE,2,L16|absolute_path|/dataset_test_v3.csv,d = pd.read_csv(f'{D}/dataset_test_v3.csv')
LITERAL,paper1/code/verify_harm_stratum_structural.py,projects/ca_tosg/evaluation/verifiers/verify_harm_stratum_structural.py,REWRITE,2,L54|relpath_local|results/harm_stratum_structural.csv,").to_csv(os.path.join(P1, 'results/harm_stratum_structural.csv'), index=False)"
LITERAL,paper1/code/verify_harm_stratum_structural.py,projects/ca_tosg/evaluation/verifiers/verify_harm_stratum_structural.py,RE-ANCHOR,2,L8|path_anchor|os.path.dirname,P1 = os.path.dirname(os.path.dirname(os.path.abspath(__file__)))
LITERAL,paper1/code/verify_paragraph_insert.py,tests/test_paragraph_insert.py,REWRITE,2,L5|relpath_local|paper/main.tex,PURPOSE. Prove that a paragraph inserted into paper/main.tex is the PARAGRAPH_DRAFTS.md
LITERAL,paper1/code/verify_paragraph_insert.py,tests/test_paragraph_insert.py,REWRITE,2,L11|relpath_local|results/,"SOLE SOURCE. The draft is read from results/../results? no -- from PARAGRAPH_DRAFTS.md, the"
LITERAL,paper1/code/verify_paragraph_insert.py,tests/test_paragraph_insert.py,REWRITE,2,L12|relpath_local|paper/main.tex,one approved source. The inserted block is read from paper/main.tex between its \subsection
LITERAL,paper1/code/verify_paragraph_insert.py,tests/test_paragraph_insert.py,REWRITE,2,L52|relpath_local|results/PARAGRAPH_DRAFTS.md,"DRAFTS = os.path.join(P1, 'results/PARAGRAPH_DRAFTS.md')"
LITERAL,paper1/code/verify_paragraph_insert.py,tests/test_paragraph_insert.py,REWRITE,2,L53|relpath_local|paper/main.tex,"TEX = os.path.join(P1, 'paper/main.tex')"
LITERAL,paper1/code/verify_paragraph_insert.py,tests/test_paragraph_insert.py,RE-ANCHOR,2,L50|path_anchor|os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
LITERAL,paper1/code/verify_paragraph_insert.py,tests/test_paragraph_insert.py,RE-ANCHOR,2,L51|path_anchor|os.path.dirname,P1 = os.path.dirname(HERE)
LITERAL,paper1/code/where2comm_compare.py,baselines/where2comm/compare.py,REWRITE,2,L8|relpath_local|results/where2comm_ap.csv,"actually reported in the paper are the epoch-50 global-sort AP in results/where2comm_ap.csv,"
LITERAL,paper1/code/where2comm_compare.py,baselines/where2comm/compare.py,REWRITE,2,L10|relpath_local|results/where2comm_ap_PROVENANCE.txt,see results/where2comm_ap_PROVENANCE.txt. Do not run this script for the paper's Where2comm row;
LITERAL,paper1/code/where2comm_compare.py,baselines/where2comm/compare.py,REWRITE,2,L21|relpath_local|peiyi_work/01_paper_ca_tosg/where2comm_compare.py,peiyi_work/01_paper_ca_tosg/where2comm_compare.py
LITERAL,paper1/code/where2comm_compare.py,baselines/where2comm/compare.py,REWRITE,2,L38|relpath_local|peiyi_work/01_paper_ca_tosg/runs/v4_where2comm,"OUT_DIR = os.path.join(REPO, 'peiyi_work/01_paper_ca_tosg/runs/v4_where2comm')"
LITERAL,paper1/code/where2comm_compare.py,baselines/where2comm/compare.py,REWRITE,2,L41|relpath_local|opencood/logs/point_pillar_where2comm_,'opencood/logs/point_pillar_where2comm_*/net_epoch37.pth')
LITERAL,paper1/code/where2comm_compare.py,baselines/where2comm/compare.py,REWRITE,2,L41|absolute_path|/net_epoch37.pth,'opencood/logs/point_pillar_where2comm_*/net_epoch37.pth')
LITERAL,paper1/code/where2comm_compare.py,baselines/where2comm/compare.py,REWRITE,2,L42|relpath_local|opencood/hypes_yaml/point_pillar_where2comm_local.yaml,"CFG = os.path.join(REPO, 'opencood/hypes_yaml/point_pillar_where2comm_local.yaml')"
LITERAL,paper1/code/where2comm_compare.py,baselines/where2comm/compare.py,RE-ANCHOR,2,L37|path_anchor|os.path.dirname,REPO = os.path.dirname(os.path.dirname(os.path.dirname(os.path.abspath(__file__))))
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L3|relpath_escaping_repo|../opencood/,The upstream OpenCOOD package at `../../opencood/` is mostly untouched. The exceptions are listed below: **9 newly added
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L5|relpath_escaping_repo|../opencood/,"These files **physically live in `../../opencood/`** rather than in this directory, because they participate in the `ope"
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L11|relpath_local|opencood/models/point_pillar_importance_map_jscc.py,| `opencood/models/point_pillar_importance_map_jscc.py` | Top-level perception model wrapper that dispatches to Importan
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L12|relpath_local|opencood/models/fuse_modules/importance_map_jscc_fuse.py,| `opencood/models/fuse_modules/importance_map_jscc_fuse.py` | ImportanceMapJSCC fuse module — importance-mask selector 
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L13|relpath_local|opencood/models/fuse_modules/scomcp_fuse.py,| `opencood/models/fuse_modules/scomcp_fuse.py` | SComCP fuse module — cross-attention selector + Transformer-CA JSCC co
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L14|relpath_local|opencood/hypes_yaml/point_pillar_importance_map_jscc_awgn.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_awgn.yaml` | ImportanceMapJSCC config, AWGN channel. |"
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L15|relpath_local|opencood/hypes_yaml/point_pillar_importance_map_jscc_awgn_learned.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_awgn_learned.yaml` | Same, with learned importance source. |"
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L16|relpath_local|opencood/hypes_yaml/point_pillar_importance_map_jscc_rayleigh.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_rayleigh.yaml` | ImportanceMapJSCC config, Rayleigh. |"
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L17|relpath_local|opencood/hypes_yaml/point_pillar_importance_map_jscc_rayleigh_learned.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_rayleigh_learned.yaml` | Same, with learned importance source. |"
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L18|relpath_local|opencood/hypes_yaml/point_pillar_importance_map_jscc_ofdm.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_ofdm.yaml` | ImportanceMapJSCC config, OFDM. |"
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L19|relpath_local|opencood/hypes_yaml/point_pillar_importance_map_jscc_ofdm_learned.yaml,"| `opencood/hypes_yaml/point_pillar_importance_map_jscc_ofdm_learned.yaml` | Same, with learned importance source. |"
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L20|relpath_local|opencood/hypes_yaml/point_pillar_where2comm_local.yaml,| `opencood/hypes_yaml/point_pillar_where2comm_local.yaml` | Local Where2comm eval config (OPV2V validate split). |
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L26|relpath_local|opencood/hypes_yaml/visualization.yaml,| `opencood/hypes_yaml/visualization.yaml` | Local OPV2V validate / test path overrides. |
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L27|relpath_local|opencood/models/fuse_modules/where2comm_fuse.py,| `opencood/models/fuse_modules/where2comm_fuse.py` | Extensions for compatibility with the ImportanceMapJSCC / SComCP f
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L28|relpath_local|opencood/utils/eval_utils.py,| `opencood/utils/eval_utils.py` | Added per-frame payload tracking + channel-use-equivalent bandwidth metrics used by P
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L36|relpath_escaping_repo|../opencood/,"If at some point the user wants to fully relocate the namespace-resident code out of `../../opencood/`, the recommended "
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L38|relpath_local|peiyi_work/00_opencood_modifications/,"1. Physically move each file to `peiyi_work/00_opencood_modifications/` under the same relative path (e.g., `models/poin"
LITERAL,paper1/opencood_modifications/README.md,docs/opencood_modifications.md,REWRITE,2,L42|relpath_escaping_repo|../opencood/,"This is documented here for the user's future reference; **at present, the cleaner state is to leave the files in `../.."
LITERAL,paper1/paper/DRAW_OVERVIEW_FIGURE.md,figs/DRAW_OVERVIEW_FIGURE.md,REWRITE,2,L113|relpath_local|paper/figures/,1. 把 `ca_tosg_method_overview.pdf` 放到 `paper/figures/`
LITERAL,paper1/paper/DRAW_OVERVIEW_FIGURE.md,figs/DRAW_OVERVIEW_FIGURE.md,REWRITE,2,L114|relpath_local|paper/main.tex,2. 打开 `paper/main.tex`，找到 line 189 那个红色的 `\todo{Insert overview figure...}`
LITERAL,paper1/paper/README.md,paper/README.md,REWRITE,2,L1|relpath_local|paper/,# `paper/` — 论文源码 / Paper source
LITERAL,paper1/paper/README.md,paper/README.md,REWRITE,2,L8|relpath_local|figures/,- `figures/` —— 所有插图（PDF）。每张图由哪个脚本生成，见 `figures/README.md`。
LITERAL,paper1/paper/README.md,paper/README.md,REWRITE,2,L8|relpath_local|figures/README.md,- `figures/` —— 所有插图（PDF）。每张图由哪个脚本生成，见 `figures/README.md`。
LITERAL,paper1/paper/README.md,paper/README.md,REWRITE,2,L11|relpath_local|figures/,**怎么编译**：把本文件夹（含 `figures/`）传到 Overleaf；或本地装好 texlive 后 `latexmk -pdf main.tex`。
LITERAL,paper1/paper/README.md,paper/README.md,REWRITE,2,L12|relpath_local|figures/,仓库根目录的 `paper_overleaf.zip` 就是 `main.tex + refs.bib + figures/` 打好的包，可直接上传 Overleaf。
LITERAL,paper1/paper/README.md,paper/README.md,REWRITE,2,L19|relpath_local|figures/,- `figures/` — all figures (PDF). See `figures/README.md` for which script produces each one.
LITERAL,paper1/paper/README.md,paper/README.md,REWRITE,2,L19|relpath_local|figures/README.md,- `figures/` — all figures (PDF). See `figures/README.md` for which script produces each one.
LITERAL,paper1/paper/README.md,paper/README.md,REWRITE,2,L22|relpath_local|figures/,"**Build**: upload this folder (with `figures/`) to Overleaf, or locally run `latexmk -pdf main.tex`"
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L1|relpath_local|paper/figures/,# `paper/figures/` — 插图 + 生成脚本对照 / Figures and the script that makes each
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L15|relpath_escaping_repo|../DRAW_OVERVIEW_FIGURE.md,| `ca_tosg_method_overview.pdf` | 手工绘制 / hand-made (see `../DRAW_OVERVIEW_FIGURE.md`) | 系统总览 Fig.1 / system overview |
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L16|relpath_escaping_repo|../../code/plot_ap_snr.py,"| `fig_ap50_*.pdf`, `fig_ap70_*.pdf` | `../../code/plot_ap_snr.py` | AP vs SNR（AWGN/Rayleigh，global-sort）|"
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L17|relpath_escaping_repo|../../code/snr_decision_plot.py,"| `fig_snr_vs_f1.pdf`, `fig_f1_rayleigh.pdf` | `../../code/snr_decision_plot.py` | 帧级 F1 vs SNR |"
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L18|relpath_escaping_repo|../../code/plot_pareto_payload.py,| `fig_payload_awgn.pdf` | `../../code/plot_pareto_payload.py` | payload vs SNR（AWGN，data-sourced 2026-07-11）|
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L19|relpath_escaping_repo|../../code/snr_decision_plot.py,| `fig_payload_rayleigh.pdf` | `../../code/snr_decision_plot.py` | payload vs SNR（Rayleigh）|
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L20|relpath_escaping_repo|../../code/plot_stacked_area.py,"| `fig_decisions_*.pdf`, `fig_stacked_area.pdf` | `../../code/plot_stacked_area.py` | 决策占比 ρ vs SNR |"
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L21|relpath_escaping_repo|../../code/plot_feature_importance.py,| `fig_feature_importance.pdf` | `../../code/plot_feature_importance.py` | 特征重要性 |
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L22|relpath_escaping_repo|../../code/csi_noise_ablation.py,| `fig_csi_noise.pdf` | `../../code/csi_noise_ablation.py` | CSI 噪声鲁棒性 |
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L25|relpath_escaping_repo|../../code/plot_pareto_payload.py,| `fig_pareto_test.pdf` | `../../code/plot_pareto_payload.py` | payload–F1 帕累托（test，data-sourced 2026-07-11）|
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L26|relpath_escaping_repo|../../code/extra_experiments/a1_pareto.py,| `fig_pareto_validate.pdf` | `../../code/extra_experiments/a1_pareto.py` | payload–F1 帕累托（validate）|
LITERAL,paper1/paper/figures/README.md,paper/figures/README.md,REWRITE,2,L27|relpath_escaping_repo|../../code/extra_experiments/a2_difficulty.py,| `fig_difficulty.pdf` | `../../code/extra_experiments/a2_difficulty.py` | 难度分层增益（新）|
