frame,ego70_pcd_num_points,ego70_pcd_mean_range,ego70_pcd_max_range,ego70_pcd_std_range,ego70_pcd_near_20m,ego70_pcd_mid_20_50m,ego70_pcd_far_50_80m,ego70_pcd_very_far_80m,ego70_pcd_front_points,ego70_pcd_back_points,ego70_pcd_left_points,ego70_pcd_right_points,ego70_pcd_front_far_30m,ego70_pcd_front_far_50m,ego70_pcd_density_0_20,ego70_pcd_density_20_50,ego70_pcd_density_50_80
1482,49515,10.851584434509277,80.56877136230469,10.632109642028809,43217,5466,830,2,24495,25020,24881,24634,1657,581,34.390995878012205,0.8285151608955238,0.0677428732134734
1483,49368,10.836322784423828,80.04762268066406,10.585339546203613,43114,5444,809,1,24433,24935,24760,24608,1629,557,34.309031082319876,0.8251804858974079,0.06602889690325299
1484,49446,10.820863723754883,80.53672790527344,10.558337211608887,43186,5462,797,1,24425,25021,24841,24605,1626,552,34.36632686183296,0.8279088563504118,0.06504948186884132
1485,49589,10.850391387939453,80.00102996826172,10.599264144897461,43271,5493,824,1,24485,25104,24917,24672,1641,565,34.43396771264702,0.8326077165750296,0.06725316569626756
1486,49331,10.83464527130127,80.55485534667969,10.577658653259277,43073,5452,804,2,24421,24910,24775,24556,1638,559,34.27640431898604,0.8263930949876318,0.06562080730558147
1487,49501,10.839324951171875,80.57022094726562,10.566049575805664,43233,5464,803,1,24466,25035,24812,24689,1649,551,34.403728273459556,0.8282120086229677,0.06553918938604715
1488,49412,10.832547187805176,80.56889343261719,10.556520462036133,43155,5442,814,1,24449,24963,24852,24560,1629,570,34.341657845653714,0.8248773336248518,0.06643698650092451
1489,49372,10.828880310058594,79.98343658447266,10.569299697875977,43135,5429,808,0,24358,25014,24796,24576,1649,563,34.32574235134452,0.822906843853238,0.06594727898371869
1490,49442,10.842766761779785,80.54216003417969,10.564931869506836,43172,5469,800,1,24479,24963,24832,24610,1645,556,34.35518601581653,0.8289698893043578,0.06529433562744424
1491,49462,10.842781066894531,80.56295776367188,10.565322875976562,43195,5470,796,1,24491,24971,24811,24651,1659,563,34.373488834272095,0.8291214654406357,0.06496786394930702
1492,49365,10.806324005126953,80.57342529296875,10.513937950134277,43155,5433,775,2,24367,24998,24755,24610,1622,556,34.341657845653714,0.8235131483983499,0.06325388763908661
1493,49441,10.83777904510498,80.54035186767578,10.572835922241211,43195,5444,800,2,24461,24980,24821,24620,1647,565,34.373488834272095,0.8251804858974079,0.06529433562744424
1494,49364,10.837176322937012,79.99110412597656,10.558455467224121,43108,5470,786,0,24345,25019,24875,24489,1631,556,34.30425643402712,0.8291214654406357,0.06415168475396396
1495,49404,10.834006309509277,80.56846618652344,10.561531066894531,43145,5470,787,2,24419,24985,24774,24630,1649,558,34.33370009849912,0.8291214654406357,0.06423330267349828
1496,49462,10.831121444702148,80.57081604003906,10.548954963684082,43225,5448,787,2,24485,24977,24792,24670,1627,556,34.39736207573588,0.8257867904425198,0.06423330267349828
1497,49465,10.851181030273438,80.04995727539062,10.593840599060059,43210,5447,807,1,24479,24986,24830,24635,1648,567,34.38542545500399,0.8256352143062419,0.06586566106418437
1498,49599,10.851296424865723,79.99789428710938,10.572783470153809,43320,5470,809,0,24545,25054,24879,24720,1642,565,34.47296067370453,0.8291214654406357,0.06602889690325299
1499,49540,10.86496353149414,80.57208251953125,10.606161117553711,43257,5466,816,1,24480,25060,24849,24691,1654,567,34.42282686663058,0.8285151608955238,0.06660022233999312
1500,49463,10.840011596679688,79.47502899169922,10.552919387817383,43233,5419,811,0,24453,25010,24793,24670,1614,549,34.403728273459556,0.821391082490458,0.0661921327423216
1501,49535,10.881027221679688,79.98623657226562,10.612096786499023,43252,5455,828,0,24464,25071,24880,24655,1656,569,34.418847993053284,0.8268478233964658,0.06757963737440478
1502,49409,10.858235359191895,79.99415588378906,10.577323913574219,43199,5392,818,0,24429,24980,24842,24567,1626,560,34.376671933133935,0.817298526810952,0.06676345817906174
1503,49550,10.855396270751953,80.55674743652344,10.539005279541016,43358,5381,810,1,24500,25050,24864,24686,1650,556,34.50320011289199,0.8156311893118942,0.06611051482278729
1504,49388,10.864480972290039,79.24188995361328,10.548996925354004,43183,5382,823,0,24412,24976,24810,24578,1626,550,34.36393953768658,0.8157827654481722,0.06717154777673326
1505,49562,10.900605201721191,80.55909729003906,10.58342456817627,43315,5423,822,2,24481,25081,24884,24678,1627,559,34.46898180012723,0.8219973870355699,0.06708992985719896
1506,49466,10.919158935546875,80.55699920654297,10.619256019592285,43239,5391,835,1,24437,25029,24814,24652,1656,564,34.40850292175231,0.8171469506746741,0.06815096281114492
1507,49550,10.93042278289795,80.56047821044922,10.576745986938477,43320,5426,803,1,24533,25017,24873,24677,1643,551,34.47296067370453,0.8224521154444039,0.06553918938604715
1508,49567,10.94399642944336,80.56449127197266,10.60681438446045,43332,5406,828,1,24550,25017,24854,24713,1638,571,34.482509970290046,0.819420592718844,0.06757963737440478
1509,49426,10.922137260437012,80.55949401855469,10.541157722473145,43248,5382,794,2,24454,24972,24797,24629,1635,556,34.415664894191444,0.8157827654481722,0.0648046281102384
1510,49486,10.935917854309082,79.97470092773438,10.53182315826416,43284,5397,805,0,24472,25014,24817,24669,1633,568,34.444312783947986,0.8180564074923421,0.06570242522511577
1511,49418,10.920604705810547,80.003173828125,10.467464447021484,43259,5373,785,1,24427,24991,24843,24575,1647,564,34.4244184160615,0.8144185802216701,0.06407006683442966
1512,49464,10.930115699768066,79.98512268066406,10.436148643493652,43304,5386,774,0,24456,25008,24855,24609,1636,557,34.460228278257176,0.8163890699932841,0.0631722697195523
1513,49476,10.954288482666016,80.0123519897461,10.44753360748291,43291,5405,779,1,24425,25051,24829,24647,1639,559,34.4498832069562,0.819269016582566,0.06358035931722383
1514,49249,10.966718673706055,79.97870635986328,10.410562515258789,43070,5421,758,0,24324,24925,24719,24530,1655,563,34.27401699483966,0.821694234763014,0.061866383007003416
1515,49416,11.009631156921387,80.56977081298828,10.50207233428955,43200,5430,784,2,24433,24983,24699,24717,1661,573,34.37746770784939,0.8230584199895159,0.06398844891489536
1516,49372,10.996163368225098,80.02117919921875,10.430459022521973,43202,5396,773,1,24402,24970,24855,24517,1614,549,34.37905925728031,0.8179048313560641,0.063090651800018
1517,49366,11.0217924118042,80.56794738769531,10.466974258422852,43191,5391,783,1,24433,24933,24766,24600,1652,567,34.370305735410255,0.8171469506746741,0.06390683099536106
1518,49446,11.054295539855957,80.55038452148438,10.469673156738281,43189,5474,781,2,24505,24941,24832,24614,1660,565,34.368714185979336,0.8297277699857477,0.06374359515629244
1519,49340,11.068222999572754,80.56395721435547,10.471960067749023,43130,5428,780,2,24391,24949,24817,24523,1638,564,34.32176347776723,0.82275526771696,0.06366197723675814
1520,49398,11.107149124145508,80.0143051147461,10.503763198852539,43127,5484,786,1,24441,24957,24791,24607,1657,572,34.31937615362085,0.8312435313485277,0.06415168475396396
1521,49443,11.092103958129883,80.57271575927734,10.43161678314209,43206,5456,779,2,24460,24983,24868,24575,1630,570,34.38224235614215,0.8269993995327438,0.06358035931722383
1522,49359,11.146553993225098,80.5673599243164,10.441303253173828,43104,5475,778,2,24405,24954,24844,24515,1661,569,34.301073335165285,0.8298793461220257,0.06349874139768952
1523,49399,11.136237144470215,80.53753662109375,10.438794136047363,43182,5428,787,2,24408,24991,24782,24617,1647,568,34.36314376297112,0.82275526771696,0.06423330267349828
1524,49464,11.137965202331543,80.56658935546875,10.39629077911377,43235,5445,783,1,24501,24963,24763,24701,1649,562,34.405319822890476,0.8253320620336858,0.06390683099536106
1525,49403,11.156240463256836,80.55607604980469,10.428567886352539,43116,5500,786,1,24423,24980,24844,24559,1638,557,34.310622631750796,0.8336687495289756,0.06415168475396396
1526,49568,11.19532299041748,80.55549621582031,10.470209121704102,43147,5608,812,1,24540,25028,24850,24718,1644,567,34.33529164793004,0.8500389722469991,0.0662737506618559
1527,49518,11.216376304626465,80.5736312866211,10.517879486083984,43017,5672,827,2,24473,25045,24888,24630,1660,573,34.23184093492031,0.8597398449687909,0.06749801945487048
1528,49471,11.230415344238281,80.54692077636719,10.551097869873047,42951,5694,824,2,24486,24985,24782,24689,1650,578,34.17931980369998,0.8630745199669068,0.06725316569626756
1529,49402,11.235834121704102,80.55510711669922,10.570343017578125,42898,5677,825,2,24427,24975,24772,24630,1636,571,34.13714374378063,0.8604977256501808,0.06733478361580188
1530,49454,11.243952751159668,80.5713119506836,10.599735260009766,42933,5690,829,2,24421,25033,24811,24643,1655,572,34.16499585882171,0.8624682154217947,0.0676612552939391
1531,49441,11.246729850769043,80.54815673828125,10.632295608520508,42918,5688,833,2,24443,24998,24780,24661,1675,579,34.15305923808982,0.8621650631492388,0.06798772697207632
1532,49544,11.194842338562012,79.998046875,10.567583084106445,43056,5671,817,0,24495,25049,24854,24690,1642,564,34.262876148823224,0.8595882688325128,0.06668184025952743
1533,49597,11.181234359741211,80.56208038330078,10.594148635864258,43115,5656,825,1,24497,25100,24859,24738,1651,575,34.30982685703534,0.8573146267883429,0.06733478361580188
1534,49501,11.18149471282959,80.55337524414062,10.65539264678955,43009,5661,830,1,24506,24995,24822,24679,1682,587,34.225474737196635,0.8580725074697328,0.0677428732134734
1535,49371,11.116900444030762,80.55332946777344,10.612412452697754,42922,5642,805,2,24350,25021,24836,24535,1652,563,34.15624233695166,0.855192560880451,0.06570242522511577
1536,49567,11.155501365661621,80.53543090820312,10.691070556640625,43048,5671,846,2,24517,25050,24930,24637,1696,598,34.25650995109955,0.8595882688325128,0.06904875992602229
1537,49421,11.130609512329102,80.02262878417969,10.678276062011719,42931,5657,832,1,24445,24976,24870,24551,1693,593,34.16340430939079,0.857466202924621,0.067906109052542
1538,49441,11.108304977416992,80.57209777832031,10.638615608215332,42940,5686,814,1,24482,24959,24838,24603,1685,578,34.17056628182993,0.8618619108766827,0.06643698650092451
1539,49529,11.100432395935059,80.02981567382812,10.611806869506836,43099,5610,819,1,24512,25017,24771,24758,1682,586,34.29709446158799,0.8503421245195552,0.06684507609859604
1540,49453,11.10937786102295,80.5544204711914,10.557366371154785,43040,5614,798,1,24447,25006,24828,24625,1657,564,34.25014375337587,0.8509484290646671,0.06513109978837563
1541,49502,11.114180564880371,79.99695587158203,10.505241394042969,43130,5582,790,0,24483,25019,24884,24618,1667,556,34.32176347776723,0.8460979927037713,0.06447815643210118
1542,49455,11.196022987365723,80.5755386352539,10.589584350585938,43030,5604,820,1,24408,25047,24831,24624,1710,588,34.24218600622128,0.8494326677018872,0.06692669401813034
1543,49568,11.238065719604492,80.52101135253906,10.598284721374512,43120,5616,830,2,24526,25042,24881,24687,1724,595,34.313805730612636,0.8512515813372231,0.0677428732134734
1544,49569,11.236713409423828,80.54874420166016,10.50269889831543,43157,5608,802,2,24469,25100,24901,24668,1708,574,34.343249395084634,0.8500389722469991,0.06545757146651285
1545,49475,11.266873359680176,80.5538558959961,10.537181854248047,43104,5544,826,1,24446,25029,24889,24586,1664,591,34.301073335165285,0.8403380995252074,0.06741640153533618
1546,49509,11.30694580078125,80.55181121826172,10.525279998779297,43063,5631,814,1,24483,25026,24803,24706,1716,586,34.26844657183145,0.853525223381393,0.06643698650092451
1547,49503,11.30500316619873,80.54544830322266,10.479649543762207,43084,5619,799,1,24462,25041,24866,24637,1685,576,34.285157840856094,0.8517063097460571,0.06521271770790993
1548,49392,11.337409973144531,80.57150268554688,10.555031776428223,42968,5601,821,2,24420,24972,24808,24584,1707,587,34.1928479738628,0.8489779392930532,0.06700831193766466
1549,49486,11.336535453796387,79.96865844726562,10.528611183166504,43009,5656,821,0,24496,24990,24883,24603,1696,575,34.225474737196635,0.8573146267883429,0.06700831193766466
1550,49446,11.312159538269043,80.5539321899414,10.52127742767334,42981,5650,813,2,24445,25001,24842,24604,1702,582,34.203193045163765,0.856405169970675,0.06635536858139021
1551,49471,11.31682300567627,80.53992462158203,10.548881530761719,42949,5690,831,1,24475,24996,24828,24643,1691,578,34.17772825426906,0.8624682154217947,0.0678244911330077
1552,49386,11.335010528564453,79.9988784790039,10.599360466003418,42783,5764,839,0,24387,24999,24819,24567,1682,572,34.04562965150279,0.8736848495063665,0.06847743448928215
1553,49400,11.289117813110352,80.5727767944336,10.58016586303711,42874,5693,831,2,24459,24941,24825,24575,1677,570,34.1180451506096,0.8629229438306287,0.0678244911330077
1554,49294,11.285082817077637,80.5422134399414,10.579493522644043,42750,5719,824,1,24347,24947,24752,24542,1675,571,34.01936908589263,0.8668639233738566,0.06725316569626756
1555,49361,11.27950668334961,80.53845977783203,10.61217975616455,42815,5706,838,2,24399,24962,24739,24622,1692,572,34.071094442397495,0.8648934336022427,0.06839581656974784
1556,49500,11.257965087890625,79.98008728027344,10.614110946655273,42926,5736,838,0,24479,25021,24878,24622,1684,583,34.159425435813496,0.8694407176905826,0.06839581656974784
1557,49431,11.242918014526367,80.54329681396484,10.603917121887207,42876,5729,825,1,24396,25035,24819,24612,1680,571,34.11963670004052,0.8683796847366366,0.06733478361580188
1558,49445,11.196118354797363,80.02616882324219,10.550250053405762,42914,5731,799,1,24438,25007,24805,24640,1671,561,34.149876139227985,0.8686828370091926,0.06521271770790993
1559,49419,11.221766471862793,80.54503631591797,10.629130363464355,42841,5766,810,2,24392,25027,24863,24556,1672,578,34.09178458499944,0.8739880017789224,0.06611051482278729
1560,49387,11.211475372314453,80.57421112060547,10.605225563049316,42823,5757,805,2,24429,24958,24806,24581,1682,569,34.07746064012117,0.8726238165524205,0.06570242522511577
1561,49340,11.200905799865723,80.0299301147461,10.66665267944336,42800,5715,824,1,24436,24904,24808,24532,1695,578,34.0591578216656,0.8662576188287446,0.06725316569626756
1562,49455,11.172537803649902,80.55558013916016,10.60435676574707,42896,5742,815,2,24409,25046,24876,24579,1651,574,34.135552194349714,0.8703501745082506,0.06651860442045882
1563,49452,11.14074420928955,80.56477355957031,10.609143257141113,42938,5694,819,1,24453,24999,24786,24666,1646,573,34.16897473239901,0.8630745199669068,0.06684507609859604
1564,49502,11.142451286315918,79.97715759277344,10.578968048095703,42988,5712,802,0,24460,25042,24826,24676,1663,565,34.20876346817198,0.8658028904199107,0.06545757146651285
1565,49440,11.109115600585938,80.00968170166016,10.575949668884277,42938,5702,799,1,24489,24951,24800,24640,1644,555,34.16897473239901,0.8642871290571307,0.06521271770790993
1566,49438,11.126191139221191,80.55860137939453,10.64102840423584,42926,5699,811,2,24442,24996,24856,24582,1656,573,34.159425435813496,0.8638324006482967,0.0661921327423216
1567,49433,11.149260520935059,80.038330078125,10.679043769836426,42902,5694,836,1,24460,24973,24840,24593,1675,582,34.140326842642466,0.8630745199669068,0.06823258073067923
1568,49531,11.13217830657959,80.5515365600586,10.68634033203125,42999,5700,831,1,24449,25082,24845,24686,1663,576,34.217516990042036,0.8639839767845747,0.0678244911330077
1569,49514,11.170914649963379,80.5549545288086,10.74470043182373,42954,5712,846,2,24480,25034,24837,24677,1692,593,34.18170712784636,0.8658028904199107,0.06904875992602229
1570,49522,11.18777847290039,79.99120330810547,10.715502738952637,42961,5712,849,0,24566,24956,24887,24635,1689,590,34.187277550854574,0.8658028904199107,0.0692936136846252
1571,49495,11.151034355163574,80.0221939086914,10.647871017456055,42979,5684,831,1,24441,25054,24837,24658,1640,570,34.201601495732845,0.8615587586041268,0.0678244911330077
1572,49484,11.200447082519531,80.56578826904297,10.663061141967773,42911,5741,831,1,24478,25006,24845,24639,1670,569,34.1474888150816,0.8701985983719726,0.0678244911330077
1573,49328,11.195581436157227,79.9853515625,10.633096694946289,42802,5698,828,0,24363,24965,24839,24489,1654,577,34.06074937109652,0.8636808245120188,0.06757963737440478
1574,49353,11.192859649658203,80.53276824951172,10.59768009185791,42842,5699,811,1,24439,24914,24754,24599,1651,566,34.0925803597149,0.8638324006482967,0.0661921327423216
1575,49461,11.210234642028809,80.01204681396484,10.584468841552734,42912,5736,812,1,24424,25037,24909,24552,1657,568,34.148284589797065,0.8694407176905826,0.0662737506618559
1576,49613,11.231184005737305,80.57562255859375,10.577383995056152,43057,5753,801,2,24571,25042,24986,24627,1680,566,34.26367192353869,0.8720175120073085,0.06537595354697855
1577,49412,11.262617111206055,80.55927276611328,10.55781078338623,42839,5776,796,1,24425,24987,24807,24605,1676,566,34.09019303556852,0.8755037631417024,0.06496786394930702
1578,49514,11.309313774108887,80.00235748291016,10.627933502197266,42922,5786,805,1,24498,25016,24828,24686,1688,576,34.15624233695166,0.8770195245044824,0.06570242522511577
1579,49544,11.28453540802002,80.56755828857422,10.57132339477539,43004,5741,798,1,24482,25062,24854,24690,1695,562,34.22149586361933,0.8701985983719726,0.06513109978837563
1580,49333,11.310651779174805,80.50778198242188,10.5565767288208,42800,5741,790,2,24418,24915,24756,24577,1672,553,34.0591578216656,0.8701985983719726,0.06447815643210118
1581,49344,11.331424713134766,80.53369903564453,10.533934593200684,42714,5845,784,1,24394,24950,24836,24508,1681,556,33.990721196136086,0.8859625165448841,0.06398844891489536
1582,49440,11.352755546569824,80.54570007324219,10.570531845092773,42859,5767,813,1,24514,24926,24805,24635,1679,561,34.10610852987771,0.8741395779152005,0.06635536858139021
1583,49463,11.366888046264648,79.46772766113281,10.550241470336914,42909,5740,814,0,24514,24949,24825,24638,1698,569,34.14589726565068,0.8700470222356945,0.06643698650092451
1584,49405,11.372593879699707,80.53824615478516,10.560240745544434,42882,5706,816,1,24437,24968,24779,24626,1679,575,34.124411348333275,0.8648934336022427,0.06660022233999312
1585,49492,11.377402305603027,80.57542419433594,10.500402450561523,42916,5768,806,2,24474,25018,24872,24620,1683,560,34.151467688658904,0.8742911540514784,0.06578404314465007
1586,49517,11.380415916442871,80.02809143066406,10.544851303100586,42950,5738,828,1,24417,25100,24841,24676,1691,576,34.178524028984526,0.8697438699631386,0.06757963737440478
1587,49515,11.401813507080078,80.54937744140625,10.601489067077637,42955,5709,850,1,24454,25061,24851,24664,1703,579,34.18250290256182,0.8653481620110767,0.06937523160415951
1588,49536,11.379636764526367,80.01488494873047,10.564702033996582,42969,5732,834,1,24524,25012,24753,24783,1710,569,34.19364374857825,0.8688344131454706,0.06806934489161062
1589,49443,11.369416236877441,80.57483673095703,10.582209587097168,42931,5658,853,1,24456,24987,24798,24645,1700,585,34.16340430939079,0.8576177790608989,0.06962008536276242
1590,49515,11.334113121032715,80.55296325683594,10.516715049743652,43025,5664,825,1,24464,25051,24864,24651,1705,566,34.238207132643986,0.8585272358785669,0.06733478361580188
1591,49404,11.350343704223633,80.57471466064453,10.578912734985352,42917,5653,833,1,24440,24964,24763,24641,1739,573,34.15226346337436,0.8568598983795089,0.06798772697207632
1592,49307,11.35443115234375,80.01338958740234,10.581507682800293,42815,5660,831,1,24282,25025,24798,24509,1715,560,34.071094442397495,0.8579209313334549,0.0678244911330077
1593,49489,11.324873924255371,79.90570831298828,10.5449857711792,43032,5574,883,0,24193,25296,24826,24663,1625,557,34.2437775556522,0.8448853836135473,0.07206862294879157
1594,49493,11.343255996704102,80.3923110961914,10.552681922912598,42999,5601,890,3,24295,25198,24748,24745,1613,560,34.217516990042036,0.8489779392930532,0.07263994838553171
1595,49578,11.342918395996094,79.47293853759766,10.533356666564941,43050,5633,895,0,24289,25289,24888,24690,1607,559,34.25810150053047,0.853828375653949,0.07304803798320324
1596,49527,11.34915828704834,79.35505676269531,10.563531875610352,43035,5588,904,0,24402,25125,24797,24730,1642,575,34.24616487979858,0.8470074495214392,0.073782599259012
1597,49375,11.322330474853516,79.20735168457031,10.576327323913574,42907,5631,837,0,24307,25068,24726,24649,1619,520,34.14430571621977,0.853525223381393,0.06831419865021353
1598,49458,11.341609001159668,79.6363296508789,10.602701187133789,42914,5693,851,0,24412,25046,24814,24644,1686,531,34.149876139227985,0.8629229438306287,0.06945684952369381
1599,49548,11.306670188903809,78.58397674560547,10.595355033874512,43004,5696,848,0,24438,25110,24837,24711,1631,527,34.22149586361933,0.8633776722394627,0.06921199576509089
1600,49535,11.30717945098877,78.70203399658203,10.611470222473145,42952,5698,885,0,24383,25152,24817,24718,1642,567,34.18011557841544,0.8636808245120188,0.07223185878786019
1601,49604,11.249552726745605,78.72647094726562,10.58384895324707,43091,5623,890,0,24378,25226,24794,24810,1609,559,34.29072826386431,0.8523126142911691,0.07263994838553171
1602,49449,11.281295776367188,78.16307067871094,10.671407699584961,42888,5654,907,0,24344,25105,24795,24654,1665,575,34.129185996626035,0.857011474515787,0.0740274530176149
1603,49493,11.25332260131836,77.77140808105469,10.674418449401855,42947,5651,895,0,24415,25078,24817,24676,1638,568,34.17613670483814,0.856556746106953,0.07304803798320324
1604,49472,11.24091911315918,77.40724182128906,10.64971923828125,42943,5683,846,0,24253,25219,24834,24638,1636,527,34.1729536059763,0.8614071824678488,0.06904875992602229
1605,49407,11.218647956848145,76.99945831298828,10.732245445251465,42900,5672,835,0,24391,25016,24665,24742,1647,508,34.138735293211546,0.8597398449687909,0.06815096281114492
1606,49544,11.235159873962402,76.96259307861328,10.781126976013184,42881,5889,774,0,24507,25037,24791,24753,1662,451,34.12361557361782,0.8926318665411159,0.0631722697195523
1607,49489,11.23016357421875,76.11685943603516,10.792057037353516,42855,5877,757,0,24495,24994,24804,24685,1708,464,34.102925431015876,0.8908129529057799,0.061784765087469114
1608,49547,11.159305572509766,77.12480163574219,10.689682006835938,42992,5815,740,0,24486,25061,24899,24648,1707,469,34.21194656703382,0.8814152324565442,0.06039726045538592
1609,49529,11.153042793273926,79.4089584350586,10.6904878616333,42977,5723,829,0,24603,24926,24811,24718,1729,474,34.20000994630193,0.8674702279189687,0.0676612552939391
1610,49550,11.165196418762207,75.57475280761719,10.69370174407959,42970,5728,852,0,24493,25057,24915,24635,1748,485,34.19443952329371,0.8682281086003586,0.06953846744322811
1611,49498,11.196978569030762,77.05117797851562,10.80566692352295,42927,5698,873,0,24646,24852,24766,24732,1744,488,34.16022121052895,0.8636808245120188,0.07125244375344852
1612,49577,11.191536903381348,75.55487060546875,10.761837005615234,42963,5757,857,0,24692,24885,24833,24744,1772,483,34.188869100285494,0.8726238165524205,0.06994655704089964
1613,49393,11.142991065979004,77.14845275878906,10.711477279663086,42866,5687,840,0,24571,24822,24771,24622,1762,473,34.111678952885924,0.8620134870129608,0.06855905240881645
1614,49405,11.12664794921875,74.94621276855469,10.700019836425781,42858,5704,843,0,24631,24774,24769,24636,1808,494,34.10531275516225,0.8645902813296867,0.06880390616741937
1615,49459,11.12563705444336,77.21820831298828,10.7275972366333,42941,5669,849,0,24526,24933,24800,24659,1798,488,34.17136205654539,0.8592851165599569,0.0692936136846252
1616,49444,11.143445014953613,78.41270446777344,10.801621437072754,42877,5776,791,0,24562,24882,24732,24712,1826,483,34.12043247475598,0.8755037631417024,0.06455977435163548
1617,49562,11.161526679992676,76.42664337158203,10.861454963684082,42966,5829,767,0,24577,24985,24779,24783,1819,487,34.19125642443188,0.8835372983644362,0.06260094428281217
1618,49493,11.130885124206543,75.82071685791016,10.813346862792969,42927,5811,755,0,24569,24924,24798,24695,1815,478,34.16022121052895,0.8808089279114323,0.0616215292484005
1619,49440,11.156060218811035,75.84434509277344,10.852957725524902,42846,5838,756,0,24511,24929,24775,24665,1794,476,34.09576345857674,0.8849014835909381,0.061703147167934805
1620,49456,11.1506929397583,75.77318572998047,10.848270416259766,42919,5784,753,0,24506,24950,24777,24679,1810,479,34.15385501280528,0.8767163722319263,0.06145829340933189
1621,49360,11.103458404541016,75.68404388427734,10.775432586669922,42909,5714,737,0,24429,24931,24743,24617,1759,466,34.14589726565068,0.8661060426924667,0.060152406696783005
1622,49495,11.125850677490234,75.68364715576172,10.810175895690918,43010,5738,747,0,24549,24946,24723,24772,1765,480,34.22627051191209,0.8697438699631386,0.06096858589212606
1623,49593,11.105721473693848,75.65030670166016,10.811505317687988,43144,5703,746,0,24577,25016,24829,24764,1794,477,34.33290432378366,0.8644387051934087,0.06088696797259175
1624,49463,11.101339340209961,75.67739868164062,10.765027046203613,42995,5745,723,0,24558,24905,24702,24761,1754,457,34.214333891180196,0.8708049029170846,0.05900975582330273
1625,49515,11.069669723510742,75.82343292236328,10.748800277709961,43123,5669,723,0,24559,24956,24744,24771,1743,458,34.31619305475901,0.8592851165599569,0.05900975582330273
1626,49462,11.088396072387695,75.84307098388672,10.798572540283203,43045,5685,732,0,24581,24881,24718,24744,1753,466,34.254122626953176,0.8617103347404048,0.05974431709911148
1627,49573,11.089500427246094,75.8567123413086,10.792491912841797,43132,5707,734,0,24546,25027,24772,24801,1754,469,34.32335502719815,0.8650450097385207,0.05990755293818009
1628,49494,11.072957992553711,75.7837905883789,10.805962562561035,43080,5676,738,0,24556,24938,24752,24742,1738,470,34.281974741994254,0.8603461495139029,0.060234024616317314
1629,49396,11.060487747192383,75.83992004394531,10.78891658782959,43023,5638,735,0,24468,24928,24706,24690,1726,467,34.236615583213066,0.854586256335339,0.059989170857714394
1630,49544,11.059399604797363,75.8343505859375,10.783899307250977,43140,5668,736,0,24565,24979,24753,24791,1726,459,34.329721224921826,0.8591335404236788,0.0600707887772487
1631,49348,11.060720443725586,75.85425567626953,10.784104347229004,42951,5658,739,0,24526,24822,24680,24668,1722,459,34.17931980369998,0.8576177790608989,0.060315642535851616
1632,49506,11.06302547454834,75.82939147949219,10.775408744812012,43090,5686,730,0,24536,24970,24727,24779,1721,454,34.28993248914885,0.8618619108766827,0.05958108126004287
1633,49432,11.055044174194336,75.85404205322266,10.787128448486328,43037,5654,741,0,24488,24944,24740,24692,1708,462,34.2477564292295,0.857011474515787,0.06047887837492023
1634,49438,11.063976287841797,75.82489013671875,10.82442855834961,43067,5602,769,0,24437,25001,24757,24681,1732,479,34.27162967069328,0.8491295154293311,0.06276418012188077
1635,49541,11.053242683410645,75.82678985595703,10.793319702148438,43144,5638,759,0,24524,25017,24847,24694,1738,463,34.33290432378366,0.854586256335339,0.061948000926537725
1636,49429,11.045303344726562,75.84486389160156,10.793462753295898,43058,5613,758,0,24528,24901,24683,24746,1711,460,34.264467698254144,0.8507968529283891,0.061866383007003416
1637,49505,11.066664695739746,75.84984588623047,10.833789825439453,43081,5658,766,0,24504,25001,24811,24694,1723,464,34.28277051670972,0.8576177790608989,0.06251932636327785
1638,49479,11.071327209472656,75.84066009521484,10.806221008300781,43053,5664,762,0,24543,24936,24819,24660,1726,456,34.26048882467685,0.8585272358785669,0.06219285468514064
1639,49427,11.079319953918457,75.87178039550781,10.84705638885498,42980,5657,790,0,24499,24928,24725,24702,1732,470,34.20239727044831,0.857466202924621,0.06447815643210118
1640,49523,11.050182342529297,75.82991027832031,10.815226554870605,43109,5635,779,0,24556,24967,24867,24656,1737,473,34.30505220874258,0.854131527926505,0.06358035931722383
1641,49465,11.042670249938965,75.8642807006836,10.801807403564453,43084,5613,768,0,24564,24901,24748,24717,1711,454,34.285157840856094,0.8507968529283891,0.06268256220234647
1642,49419,11.05346393585205,75.8485336303711,10.816540718078613,43040,5614,765,0,24420,24999,24697,24722,1709,461,34.25014375337587,0.8509484290646671,0.06243770844374355
1643,49576,11.05655574798584,75.85731506347656,10.82747745513916,43201,5604,771,0,24540,25036,24802,24774,1708,477,34.378263482564854,0.8494326677018872,0.06292741596094939
1644,49422,11.041756629943848,75.83218383789062,10.797207832336426,43056,5625,741,0,24489,24933,24696,24726,1719,456,34.262876148823224,0.8526157665637251,0.06047887837492023
1645,49454,11.045401573181152,75.83222198486328,10.815168380737305,43110,5600,744,0,24494,24960,24759,24695,1725,462,34.30584798345804,0.8488263631567752,0.06072373213352314
1646,49446,11.035757064819336,75.8568344116211,10.82084846496582,43112,5577,757,0,24502,24944,24802,24644,1715,466,34.30743953288896,0.8453401120223812,0.061784765087469114
1647,49594,11.053781509399414,75.84329986572266,10.828986167907715,43230,5596,768,0,24641,24953,24865,24729,1728,463,34.40134094931317,0.8482200586116632,0.06268256220234647
