sample_id,scene,snr_db,channel,a_star,pred_joint,pred_task_only,pred_channel_rule,p_E,p_L,p_F,q_F,q_L,Q_E,Q_L,Q_F,B_L_sym
1193,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1025,0.8854322032982006,0.012067796701799369,0.0,0.1910336776987737,0.6060606060606061,0.6449289300945558,0.6060606060606061,2250.0
1194,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.0975,0.8910502475835471,0.011449752416452743,0.0,0.2296077856956415,0.6060606060606061,0.6391102115774029,0.6060606060606061,2000.0
1195,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1,0.8867071153732299,0.01329288462677006,0.0,0.1910336776987737,0.6060606060606061,0.635832088299376,0.6060606060606061,2250.0
1196,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1025,0.8904581283912738,0.007041871608726145,0.0,0.2296077856956415,0.6470588235294117,0.6863499954131578,0.6470588235294117,2000.0
1197,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.0975,0.8954581283912738,0.007041871608726145,0.0,0.1910336776987737,0.588235294117647,0.6214120112530083,0.588235294117647,2250.0
1198,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.095,0.8917071153732299,0.01329288462677006,0.0,0.2296077856956415,0.5714285714285715,0.6151633877515508,0.5714285714285715,2000.0
1199,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.095,0.8955079525413323,0.009492047458667528,0.0,0.2296077856956415,0.5714285714285715,0.6082298193101028,0.5714285714285715,2000.0
1200,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.095,0.9015664633042938,0.0034335366957061243,0.0,0.2296077856956415,0.588235294117647,0.6347222329452187,0.588235294117647,2000.0
1201,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1025,0.8854322032982006,0.012067796701799369,0.0,0.2296077856956415,0.6470588235294117,0.6888955362745286,0.6470588235294117,2000.0
1202,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.09126331074540174,0.9016162874543525,0.007120401800245766,0.0,0.1910336776987737,0.625,0.6602502619563213,0.625,2250.0
1203,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.09126331074540174,0.9040664633042939,0.004670225950304382,0.0,0.2296077856956415,0.5625000000000001,0.6099669941582336,0.5625000000000001,2000.0
1204,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.0975,0.8892071153732298,0.01329288462677006,0.0,0.2296077856956415,0.588235294117647,0.6253777300390007,0.588235294117647,2000.0
1205,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.095,0.8935502475835472,0.011449752416452743,0.0,0.2296077856956415,0.6470588235294117,0.6776951564844973,0.6470588235294117,2000.0
1206,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.0975,0.8954581283912738,0.007041871608726145,0.0,0.2296077856956415,0.6666666666666667,0.6928008861767397,0.6666666666666667,2000.0
1207,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1025,0.8842071153732298,0.01329288462677006,0.0,0.1910336776987737,0.5454545454545455,0.5959006681369057,0.5454545454545455,2250.0
1208,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.0975,0.8892071153732298,0.01329288462677006,0.0,0.2296077856956415,0.588235294117647,0.628111156059187,0.588235294117647,2000.0
1209,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.09376331074540173,0.8935502475835472,0.012686441671051001,0.0,0.2296077856956415,0.625,0.6607012105807247,0.625,2000.0
1210,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1,0.8929581283912738,0.007041871608726145,0.0,0.2296077856956415,0.6470588235294117,0.6888955362745286,0.6470588235294117,2000.0
1211,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.10126331074540174,0.8842071153732298,0.014529573881368319,0.0,0.2296077856956415,0.625,0.6651813624967373,0.625,2000.0
1212,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.0975,0.8954581283912738,0.007041871608726145,0.0,0.2296077856956415,0.5294117647058824,0.5800605409622739,0.5294117647058824,2000.0
1213,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1,0.8929581283912738,0.007041871608726145,0.0,0.1910336776987737,0.5294117647058824,0.5829225987951747,0.5294117647058824,2250.0
1214,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.105,0.8879581283912737,0.007041871608726145,0.0,0.2296077856956415,0.5454545454545455,0.6039001636316179,0.5454545454545455,2000.0
1215,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.15,0.8465664633042939,0.0034335366957061243,0.0,0.2296077856956415,0.588235294117647,0.6253777300390007,0.588235294117647,2000.0
1216,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.165,0.8315664633042938,0.0034335366957061243,0.0,0.1910336776987737,0.6060606060606061,0.6413325042685545,0.6060606060606061,2250.0
1217,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.16,0.8365664633042939,0.0034335366957061243,0.0,0.2296077856956415,0.6060606060606061,0.6309099335168442,0.6060606060606061,2000.0
1218,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.155,0.8415664633042939,0.0034335366957061243,0.0,0.2296077856956415,0.6470588235294117,0.6776951564844973,0.6470588235294117,2000.0
1219,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.17376331074540174,0.8215664633042938,0.004670225950304382,0.0,0.2759708962687999,0.625,0.6648034946541539,0.625,1750.0
1220,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.17126331074540174,0.826135770234987,0.0026009190196113123,0.0,0.2296077856956415,0.625,0.6495008307906934,0.625,2000.0
1221,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.17126331074540174,0.8240664633042938,0.004670225950304382,0.0,0.2296077856956415,0.625,0.6607012105807247,0.625,2000.0
1222,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.16876331074540174,0.8286357702349869,0.0026009190196113123,0.0,0.2296077856956415,0.5806451612903226,0.6153302083820323,0.5806451612903226,2000.0
1223,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1875,0.806802107941347,0.005697892058653036,0.0,0.2296077856956415,0.5454545454545455,0.5842194962862772,0.5454545454545455,2000.0
1224,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.18876331074540176,0.80276307995902,0.008473609295578244,0.0,0.2296077856956415,0.5806451612903226,0.608049961518512,0.5806451612903226,2000.0
1225,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.185,0.8098323868897132,0.005167613110286917,0.0,0.1910336776987737,0.5454545454545455,0.5834189549760778,0.5454545454545455,2250.0
1226,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.17876331074540175,0.81637141487204,0.004865274382558225,0.0,0.2296077856956415,0.5625000000000001,0.5981922359174315,0.5625000000000001,2000.0
1227,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.18,0.81637141487204,0.003628585127959967,0.0,0.1910336776987737,0.588235294117647,0.6147961263110593,0.588235294117647,2250.0
1228,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.18126331074540175,0.8123323868897131,0.006404302364885175,0.0,0.2296077856956415,0.5806451612903226,0.608049961518512,0.5806451612903226,2000.0
1229,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1771455395339201,0.8179891860835217,0.004865274382558225,0.0,0.2296077856956415,0.625,0.6422205839271731,0.625,2000.0
1230,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1708822287885184,0.8239501581011948,0.005167613110286917,0.0,0.1910336776987737,0.6060606060606061,0.6235619295989011,0.6060606060606061,2250.0
1231,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1662459411631003,0.8279891860835217,0.005764872753378027,0.0,0.2296077856956415,0.6060606060606061,0.6349100691561411,0.6060606060606061,2000.0
1232,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.16876331074540174,0.82276307995902,0.008473609295578244,0.0,0.2296077856956415,0.625,0.6581165075522559,0.625,2000.0
1233,2021_09_09_19_27_35,14,rayleigh,L,L,L,L,0.1733822287885184,0.8204891860835217,0.006128585127959967,0.0,0.2296077856956415,0.6666666666666667,0.6816005063867084,0.6666666666666667,2000.0
1234,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.43664667110542993,0.5451219634356876,0.01823136545888235,0.0,0.0364938660151189,0.7674418604651162,0.7695329738618109,0.7674418604651162,4500.0
1235,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44133747437390447,0.541886682750975,0.016775842875120576,0.0,0.0527197352520556,0.75,0.7553280583499417,0.75,4000.0
1236,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44414667110542994,0.5376219634356877,0.01823136545888235,0.0,0.0438628197297103,0.8089887640449439,0.810970394243407,0.8089887640449439,4250.0
1237,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.45208868701019644,0.5311354701146829,0.016775842875120576,0.0,0.0364938660151189,0.7865168539325843,0.7894167487647831,0.7865168539325843,4500.0
1238,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.45208868701019644,0.5286354701146829,0.019275842875120578,0.0,0.0438628197297103,0.7764705882352941,0.7798785573172349,0.7764705882352941,4250.0
1239,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4370886870101965,0.5412220627089708,0.021689250280832767,0.0,0.0438628197297103,0.8045977011494253,0.8071663163640871,0.8045977011494253,4250.0
1240,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44664667110542994,0.5369618247345929,0.01639150415997713,0.0,0.0438628197297103,0.8139534883720931,0.8155812525876935,0.8139534883720931,4250.0
1241,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44958868701019644,0.5287220627089707,0.021689250280832767,0.0,0.0364938660151189,0.8275862068965517,0.8293165195093375,0.8275862068965517,4500.0
1242,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.42089545846913784,0.5602130373708849,0.018891504159977132,0.0,0.0438628197297103,0.7529411764705882,0.7563118612408063,0.7529411764705882,4250.0
1243,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4420886870101965,0.540561924007876,0.01734938898192755,0.0,0.0438628197297103,0.7816091954022988,0.7851861513004021,0.7816091954022988,4250.0
1244,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44133747437390447,0.5437265440498802,0.014935981576215356,0.0,0.0438628197297103,0.7816091954022988,0.7842627235166189,0.7816091954022988,4250.0
1245,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4445886870101965,0.5404753314135882,0.014935981576215356,0.0,0.0364938660151189,0.7142857142857143,0.718630222144657,0.7142857142857143,4500.0
1246,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.42339545846913784,0.557713037370885,0.018891504159977132,0.0,0.0438628197297103,0.7555555555555556,0.7598809169455687,0.7555555555555556,4250.0
1247,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4370886870101965,0.5451816476259664,0.017729665363837098,0.0,0.0527197352520556,0.7272727272727272,0.7328642143449148,0.7272727272727272,4000.0
1248,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4320886870101965,0.5480619240078759,0.01984938898192755,0.0,0.0364938660151189,0.7865168539325843,0.7886642979191105,0.7865168539325843,4500.0
1249,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.42589545846913784,0.5566685599546467,0.017435981576215356,0.0,0.0527197352520556,0.7560975609756098,0.7611041575252341,0.7560975609756098,4000.0
1250,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4370886870101965,0.5430619240078759,0.01984938898192755,0.0,0.0527197352520556,0.7317073170731707,0.7384822109293226,0.7317073170731707,4000.0
1251,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4320886870101965,0.5480619240078759,0.01984938898192755,0.0,0.0438628197297103,0.7045454545454546,0.7107220137435698,0.7045454545454546,4250.0
1252,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4331983691707697,0.5480619240078759,0.018739706821354337,0.0,0.0303628965245789,0.75,0.7532531674847763,0.75,4750.0
1253,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44025635326600315,0.5434173473183548,0.01632629941564214,0.0,0.0438628197297103,0.75,0.7532784066292825,0.75,4250.0
1254,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4431983691707697,0.5380619240078759,0.018739706821354337,0.0,0.0438628197297103,0.7191011235955055,0.7244964319951388,0.7191011235955055,4250.0
1255,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4396806483464164,0.543813136644168,0.016506215009415615,0.0,0.0438628197297103,0.7640449438202247,0.768516075681935,0.7640449438202247,4250.0
1256,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.45248984507794193,0.5334173473183548,0.014092807603703421,0.0,0.0438628197297103,0.7415730337078651,0.7459826607652577,0.7415730337078651,4250.0
1257,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4424898450779419,0.5419618247345929,0.015548330187465195,0.0,0.0303628965245789,0.7126436781609196,0.715903327052179,0.7126436781609196,4750.0
1258,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.45543186098270844,0.5304753314135882,0.014092807603703421,0.0,0.0303628965245789,0.7586206896551724,0.7619626176599675,0.7586206896551724,4750.0
1259,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4424898450779419,0.5419618247345929,0.015548330187465195,0.0,0.0364938660151189,0.7777777777777778,0.7806741163504062,0.7777777777777778,4500.0
1260,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4320051406297112,0.5516685599546467,0.01632629941564214,0.0,0.0303628965245789,0.7272727272727272,0.7309530783666156,0.7272727272727272,4750.0
1261,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4270051406297112,0.5573327609889754,0.015662098381313466,0.0,0.0252619299084497,0.7555555555555555,0.7584791584448504,0.7555555555555555,5000.0
1262,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44025635326600315,0.5440815483526833,0.015662098381313466,0.0,0.0303628965245789,0.7415730337078652,0.7442057942282123,0.7415730337078652,4750.0
1263,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.43275635326600315,0.5519618247345929,0.015281821999403917,0.0,0.0303628965245789,0.7640449438202247,0.7651366434705467,0.7640449438202247,4750.0
1264,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.5041466711054299,0.47696182473459287,0.018891504159977132,0.0,0.0303628965245789,0.7586206896551724,0.7603728061330157,0.7586206896551724,4750.0
1265,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4083954584691379,0.5748327609889754,0.016771780541886678,0.0,0.0303628965245789,0.7906976744186046,0.7930656522542072,0.7906976744186046,4750.0
1266,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4116466711054299,0.5715815483526834,0.016771780541886678,0.0,0.0252619299084497,0.735632183908046,0.7389934020289194,0.735632183908046,5000.0
1267,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4091466711054299,0.5765815483526834,0.01427178054188668,0.0,0.0303628965245789,0.7294117647058823,0.7324137765785441,0.7294117647058823,4750.0
1268,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44664667110542994,0.5390815483526833,0.01427178054188668,0.0,0.0303628965245789,0.735632183908046,0.7388010931085423,0.735632183908046,4750.0
1269,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.52164667110543,0.46605145051720576,0.012301878377364297,0.0,0.0303628965245789,0.7209302325581396,0.725152793516674,0.7209302325581396,4750.0
1270,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.42339545846913784,0.5623327609889754,0.01427178054188668,0.0,0.0252619299084497,0.6904761904761905,0.6947586890701943,0.6904761904761905,5000.0
1271,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.43914667110542993,0.5465815483526834,0.01427178054188668,0.0,0.0303628965245789,0.7058823529411765,0.7102121777575157,0.7058823529411765,4750.0
1272,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.42275635326600314,0.5640815483526833,0.013162098381313466,0.0,0.0252619299084497,0.7294117647058823,0.7327106755527505,0.7294117647058823,5000.0
1273,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.43089545846913785,0.5548327609889754,0.01427178054188668,0.0,0.0252619299084497,0.7906976744186046,0.7927335195643467,0.7906976744186046,5000.0
1274,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.42775635326600314,0.5565815483526834,0.015662098381313466,0.0,0.0303628965245789,0.7954545454545455,0.7974143324120411,0.7954545454545455,4750.0
1275,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.42275635326600314,0.5615815483526834,0.015662098381313466,0.0,0.0303628965245789,0.7674418604651163,0.769545791595913,0.7674418604651163,4750.0
1276,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.43775635326600315,0.5490815483526833,0.013162098381313466,0.0,0.0438628197297103,0.7692307692307692,0.7730868412949196,0.7692307692307692,4250.0
1277,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.45275635326600316,0.5315815483526833,0.015662098381313466,0.0,0.0303628965245789,0.7954545454545455,0.7980215903425326,0.7954545454545455,4750.0
1278,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44775635326600316,0.5365815483526833,0.015662098381313466,0.0,0.0252619299084497,0.7777777777777778,0.7803601083906415,0.7777777777777778,5000.0
1279,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44525635326600316,0.5390815483526833,0.015662098381313466,0.0,0.0303628965245789,0.7954545454545455,0.7982914827560844,0.7954545454545455,4750.0
1280,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4599898450779419,0.5265815483526833,0.013428606569374744,0.0,0.0303628965245789,0.7674418604651163,0.7705159521733835,0.7674418604651163,4750.0
1281,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4417386324416499,0.5448327609889754,0.013428606569374744,0.0,0.0303628965245789,0.7727272727272728,0.7763210809117752,0.7727272727272728,4750.0
1282,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4599898450779419,0.5265815483526833,0.013428606569374744,0.0,0.0303628965245789,0.7529411764705882,0.7558421590975355,0.7529411764705882,4750.0
1283,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4574898450779419,0.5290815483526834,0.013428606569374744,0.0,0.0303628965245789,0.7586206896551724,0.7619626176599675,0.7586206896551724,4750.0
1284,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4392386324416499,0.5473327609889754,0.013428606569374744,0.0,0.0303628965245789,0.7529411764705882,0.756455550946517,0.7529411764705882,4750.0
1285,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.5745579840952335,0.41934683439987275,0.006095181504893807,0.0,0.0252619299084497,0.7764705882352941,0.7775702251842502,0.7764705882352941,5000.0
1286,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.5245579840952335,0.47184683439987274,0.0035951815048938076,0.0,0.0303628965245789,0.7640449438202247,0.7657439014010382,0.7640449438202247,4750.0
1287,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.5395579840952335,0.4568468343998727,0.0035951815048938076,0.0,0.0303628965245789,0.7441860465116279,0.747443958042932,0.7441860465116279,4750.0
1288,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4820579840952335,0.5143468343998727,0.0035951815048938076,0.0,0.0252619299084497,0.7674418604651163,0.7695649561171043,0.7674418604651163,5000.0
1289,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.5195579840952335,0.47684683439987274,0.0035951815048938076,0.0,0.0303628965245789,0.8131868131868132,0.8149509070551763,0.8131868131868132,4750.0
1290,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4895579840952335,0.5068468343998728,0.0035951815048938076,0.0,0.0252619299084497,0.7586206896551725,0.7610394750431259,0.7586206896551725,5000.0
1291,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4675,0.5289048184951062,0.0035951815048938076,0.0,0.0252619299084497,0.7640449438202247,0.7675289641160364,0.7640449438202247,5000.0
1292,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.5195579840952335,0.47684683439987274,0.0035951815048938076,0.0,0.0303628965245789,0.7191011235955057,0.7245937374611879,0.7191011235955057,4750.0
1293,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.49705798409523344,0.49934683439987276,0.0035951815048938076,0.0,0.0303628965245789,0.8089887640449438,0.8105376129238381,0.8089887640449438,4750.0
1294,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4725,0.5239048184951062,0.0035951815048938076,0.0,0.0210179256838301,0.7777777777777777,0.7796190917799936,0.7777777777777777,5250.0
1295,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4799898450779419,0.5110514505172058,0.008958704404852363,0.0,0.0303628965245789,0.7555555555555556,0.758810140542504,0.7555555555555556,4750.0
1296,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.3649898450779419,0.6240815483526834,0.010928606569374744,0.0,0.0252619299084497,0.7777777777777777,0.7797826928498769,0.7777777777777777,5000.0
1297,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.49955798409523344,0.49684683439987276,0.0035951815048938076,0.0,0.0438628197297103,0.7865168539325842,0.7906172883163054,0.7865168539325842,4250.0
1298,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.46205798409523346,0.5310514505172058,0.006890565387560803,0.0,0.0303628965245789,0.7999999999999999,0.8030362896524578,0.7999999999999999,4750.0
1299,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.43705798409523344,0.5593468343998728,0.0035951815048938076,0.0,0.0303628965245789,0.7586206896551725,0.7626428145618084,0.7586206896551725,4750.0
1300,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4575,0.5389048184951062,0.0035951815048938076,0.0,0.0303628965245789,0.7912087912087912,0.7939761916030805,0.7912087912087912,4750.0
1301,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4375,0.5589048184951062,0.0035951815048938076,0.0,0.0303628965245789,0.7500000000000001,0.7539471765481953,0.7500000000000001,4750.0
1302,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.4999898450779419,0.4910514505172058,0.008958704404852363,0.0,0.0303628965245789,0.7777777777777777,0.7806169925243004,0.7777777777777777,4750.0
1303,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4270579840952335,0.5693468343998728,0.0035951815048938076,0.0,0.0252619299084497,0.7777777777777777,0.7796397682110737,0.7777777777777777,5000.0
1304,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.405,0.5914048184951062,0.0035951815048938076,0.0,0.0438628197297103,0.782608695652174,0.785877974141345,0.782608695652174,4250.0
1305,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.43955798409523344,0.5568468343998727,0.0035951815048938076,0.0,0.0364938660151189,0.7777777777777777,0.7815082618593231,0.7777777777777777,4500.0
1306,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4270579840952335,0.5693468343998728,0.0035951815048938076,0.0,0.0438628197297103,0.8045977011494253,0.8085995532368342,0.8045977011494253,4250.0
1307,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4374898450779419,0.5535514505172058,0.008958704404852363,0.0,0.0303628965245789,0.7640449438202247,0.7657439014010382,0.7640449438202247,4750.0
1308,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4745579840952335,0.5218468343998728,0.0035951815048938076,0.0,0.0252619299084497,0.7555555555555556,0.7585422950571372,0.7555555555555556,5000.0
1309,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.445,0.5514048184951063,0.0035951815048938076,0.0,0.0303628965245789,0.7415730337078651,0.745168819431113,0.7415730337078651,4750.0
1310,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.43,0.5664048184951063,0.0035951815048938076,0.0,0.0252619299084497,0.7692307692307692,0.772088453609553,0.7692307692307692,5000.0
1311,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4745579840952335,0.5218468343998728,0.0035951815048938076,0.0,0.0252619299084497,0.7727272727272727,0.7761720813511522,0.7727272727272727,5000.0
1312,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.3799898450779419,0.6090815483526834,0.010928606569374744,0.0,0.0303628965245789,0.7692307692307692,0.7725940439227225,0.7692307692307692,4750.0
1313,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4745579840952335,0.5218468343998728,0.0035951815048938076,0.0,0.0303628965245789,0.7912087912087912,0.7932974915631194,0.7912087912087912,4750.0
1314,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.46955798409523347,0.5268468343998728,0.0035951815048938076,0.0,0.0303628965245789,0.7865168539325842,0.7905697888844044,0.7865168539325842,4750.0
1315,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4674898450779419,0.5235514505172058,0.008958704404852363,0.0,0.0303628965245789,0.75,0.7548304608107285,0.75,4750.0
1316,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.45248984507794193,0.5385514505172058,0.008958704404852363,0.0,0.0303628965245789,0.7777777777777777,0.7805380410981939,0.7777777777777777,4750.0
1317,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4270579840952335,0.5693468343998728,0.0035951815048938076,0.0,0.0364938660151189,0.8351648351648352,0.8370418279337106,0.8351648351648352,4500.0
1318,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.46955798409523347,0.5268468343998728,0.0035951815048938076,0.0,0.0303628965245789,0.7692307692307692,0.7714747842076988,0.7692307692307692,4750.0
1319,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.45955798409523346,0.5368468343998728,0.0035951815048938076,0.0,0.0252619299084497,0.8387096774193548,0.839812190489363,0.8387096774193548,5000.0
1320,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.5320579840952334,0.46434683439987273,0.0035951815048938076,0.0,0.0252619299084497,0.8131868131868132,0.8144387511051375,0.8131868131868132,5000.0
1321,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.46,0.5364048184951062,0.0035951815048938076,0.0,0.0364938660151189,0.7692307692307692,0.7722325495275192,0.7692307692307692,4500.0
1322,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4770579840952335,0.5193468343998727,0.0035951815048938076,0.0,0.0303628965245789,0.7999999999999999,0.8020855322865367,0.7999999999999999,4750.0
1323,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4795579840952335,0.5168468343998728,0.0035951815048938076,0.0,0.0303628965245789,0.7640449438202247,0.7666998817074556,0.7640449438202247,4750.0
1324,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.5120579840952335,0.4789317268991153,0.009010289005651255,0.0,0.0303628965245789,0.8172043010752689,0.818587051581132,0.8172043010752689,4750.0
1325,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44748984507794193,0.5414317268991153,0.011078428022942814,0.0,0.0303628965245789,0.8043478260869565,0.8067162873248074,0.8043478260869565,4750.0
1326,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.44748984507794193,0.5414317268991153,0.011078428022942814,0.0,0.0252619299084497,0.8043478260869565,0.8063183858368483,0.8043478260869565,5000.0
1327,2021_09_11_00_33_16,14,rayleigh,L,L,E,L,0.4274898450779419,0.5594618247345928,0.013048330187465196,0.0,0.0303628965245789,0.8043478260869565,0.8075827881574832,0.8043478260869565,4750.0
1328,2021_09_11_00_33_16,14,rayleigh,L,E,E,L,0.5120579840952335,0.48434683439987275,0.0035951815048938076,0.0,0.0303628965245789,0.7912087912087912,0.7932974915631194,0.7912087912087912,4750.0
